,index,song_gn_dtl_gnr_basket,issue_date,album_name,album_id,artist_id_basket,song_name,song_gn_gnr_basket,artist_name_basket,id
211625,211960,"['GN2102', 'GN2101']",20160510,마음을 울리는 찬양 Heart Worship (주 은혜임을),2683714,[231788],세상이 당신을 모른다 하여도,GN2100,['박상규'],211960
211689,212024,"['GN2102', 'GN2101']",20190528,아버지의 품,10290790,[978340],아버지의 품,GN2100,['건동'],212024
211710,212045,"['GN2104', 'GN2101']",20181022,마커스워십2018 (Markers Worship 2018) SINGING I GO,10214209,[1221228],주의 품에 거하리라 Dwell In Your Heart (인도 : 소진영),GN2100,['마커스워십 (MARKERS WORSHIP)'],212045
211718,212053,['GN2101'],19990101,한국인의 워십 7,1308059,[2727],주님의 손으로,GN2100,['Various Artists'],212053
211735,212070,"['GN2102', 'GN2101']",20060720,Miracle Generation,322596,[7809],당신을 향한,GN2100,['천관웅'],212070
211823,212159,"['GN2107', 'GN2101']",20171117,전도자의 기도,10112224,[2008108],렘넌트여 일어나라 & 주여 나의 삶속에 (Arise Remnant Lord In My Life),GN2100,['Bob Yoon'],212159
211872,212208,"['GN2102', 'GN2101']",20180323,은혜와 감동의 CCM 명곡 피아노 베스트,10150386,[2727],또 하나의 열매를 바라시며,GN2100,['Various Artists'],212208
211878,212214,['GN2101'],20150401,Live From New York,196643,[734258],Holy Spirit (Live) (Feat. Kim Walker-Smith),GN2100,['Jesus Culture'],212214
211928,212264,"['GN2102', 'GN2101']",20010801,예수 공생애,10322303,[3780],내 길고 험한 광야,GN2100,['곽상엽'],212264
211971,212307,"['GN2107', 'GN2101']",20091228,Blessed Assurance - Piano And Strings With Phillip Keveren,2165590,"[710222, 416883]",I Surrender All (내게 있는 모든 것을),GN2100,"['Phillip Keveren', 'City Of Prague Philharmonic Orchestra']",212307
211981,212317,"['GN2102', 'GN2101']",20040714,내가 꿈꾸는 그 곳,341453,[207684],내가 꿈꾸는 그 곳 (MBC 돌아온 일지매 윤진서 테마 원곡),GN2100,['배송희'],212317
211982,212318,"['GN2102', 'GN2101']",20190415,감사하다는 말 밖에,10273598,[926522],감사하다는 말 밖에,GN2100,['김훈희'],212318
212000,212336,"['GN2105', 'GN2101']",20170519,주님사랑 아기사랑 아름다운 찬송가 연주곡,10063425,[2727],나 주를 멀리 떠났다,GN2100,['Various Artists'],212336
212039,212375,"['GN2102', 'GN2101']",20160530,Ark Worship 2집 - 오직 내 주님 앞에,2687648,[450042],오직 내 주님 앞에,GN2100,['아크워십'],212375
212046,212382,"['GN2103', 'GN2101']",20200316,Hidden,10403015,[2859615],Hidden,GN2100,['Erica Bostick'],212382
212065,212401,['GN2101'],20141002,The Spirit Of Christmas,2294086,[2253],Christmas Day (Feat. Jennifer Nettles),GN2100,['Michael W. Smith'],212401
212239,212575,"['GN2107', 'GN2101']",20130806,조용한 기도를 위한 묵상 음악,2195815,[2727],내 주의 보혈은,GN2100,['Various Artists'],212575
212296,212632,"['GN2107', 'GN2101']",20130814,명품 색소폰 씨씨엠,2197048,[2727],나의 부르심,GN2100,['Various Artists'],212632
212363,212699,"['GN2105', 'GN2101']",19960101,특선 생활속의 찬양 8집,309563,[2727],나 행한 것 죄뿐이니 - 332장,GN2100,['Various Artists'],212699
212388,212724,"['GN2103', 'GN2101']",20141027,Love Ran Red (Deluxe Edit.),2294198,[3693],The Table,GN2100,['Chris Tomlin'],212724
212494,212830,"['GN2103', 'GN2101']",20051031,Hero,309550,[7817],Looking For You,GN2100,['Kirk Franklin'],212830
212566,212902,"['GN2102', 'GN2101']",20190404,Youth Culture,10269407,[1628394],Only You (Feat. 김연서),GN2100,['U&I'],212902
212569,212905,"['GN2104', 'GN2101']",20100708,하나님의 긍휼,955751,[445440],예수 사랑하심은,GN2100,['인스피릿 워십 밴드'],212905
212586,212922,"['GN2102', 'GN2101']",20180208,양민호 선교앨범 1집 - 주는 나의 반석,10137262,[1629092],주 믿는 사람 일어나 (Feat. 김수일),GN2100,['양민호'],212922
212588,212924,"['GN2105', 'GN2101']",20181226,Hymn Project  지금까지 지내온 것,10236412,[2295323],지금까지 지내온 것,GN2100,['예람워십'],212924
212649,212985,"['GN2107', 'GN2101']",20101025,기독교인이 가장 좋아하는 묵상음악 101,1053754,[2727],경배하리 주 하나님,GN2100,['Various Artists'],212985
212694,213031,"['GN2102', 'GN2101']",20070726,기도 그리고 응답,354817,[25029],찬양하세,GN2100,['박지윤'],213031
212709,213046,"['GN2102', 'GN2101']",20001001,다시 찾은 미래,308584,[9567],이슬같은 사랑,GN2100,['원종수'],213046
212720,213057,"['GN2102', 'GN2101']",20130123,위로를 주는 은혜 복음성가,2173369,[106686],주님 말씀하시면,GN2100,['찬양하는 사람들'],213057
212750,213087,"['GN2105', 'GN2101']",20170307,새찬송가645 반주 (51장 ~ 100장),10043516,[1624896],75장 주여 우리 모두를,GN2100,['새찬송가645 반주'],213087
212788,213125,"['GN2105', 'GN2101']",20100624,다니엘 새찬송가 전집 10 (451장~500장),1026862,[2727],인류는 하나되게 (475장),GN2100,['Various Artists'],213125
212909,213246,"['GN2102', 'GN2101']",20140521,RoseM 1st Single `호산나 (Hosanna)`,2257055,[679431],호산나 (Hosanna),GN2100,['RoseM'],213246
212926,213263,"['GN2103', 'GN2101']",20190827,Keeper of My Heart-Single,10321919,[100701],Keeper of My Heart,GN2100,['Avalon'],213263
212932,213269,"['GN2104', 'GN2101']",20170614,2017 HOLY IMPACT LIVE WORSHIP Vol.4,10070819,[192507],영광 영광 주 임하실 때 (OH THE GLORY OF HIS PRESENCE),GN2100,['홀리임팩트'],213269
212949,213286,"['GN2102', 'GN2101']",20151214,다 이루었노라 (Bought With Blood),2656342,[925316],다 이루었노라 (Feat. 황성택),GN2100,['Love Of Light'],213286
212990,213327,"['GN2103', 'GN2101']",20180720,Pat Barrett,10203980,[2232618],God Is So Good (You Are Worthy),GN2100,['Pat Barrett'],213327
213062,213399,"['GN2106', 'GN2101']",20080910,CTS 선정 특별 음반,397419,[39589],기도할 수 있는데,GN2100,['최명자'],213399
213092,213429,"['GN2102', 'GN2101']",20180514,Love In The Morning,10166224,[748711],Love In The Morning (술남미 여인의 노래),GN2100,['투피쉬 브라더스'],213429
213099,213436,"['GN2106', 'GN2101']",20050713,명성가 Vol. 1,361806,[102796],예수사랑 하심은,GN2100,['서울 모테트 합창단'],213436
213111,213448,"['GN2102', 'GN2101']",20141127,Sand And Star,2292530,[791248],죄에서 자유를 얻게함은,GN2100,['샌드 앤 스타'],213448
213132,213469,"['GN2102', 'GN2101']",20170403,내 평생 소원,10051002,[1627965],한나의 기도,GN2100,['HARU (CCM)'],213469
213147,213484,['GN2101'],20100820,Acoustic,142221,[726882],Headphones (Acoustic),GN2100,['Britt Nicole'],213484
213172,213509,"['GN2103', 'GN2101']",20151106,With Love From Our Friends,2648689,[106866],"I Wish I Had A Girl Like You (Feat. Raymond Luke Jr., Young Broadway Star Of Motown The Musical)",GN2100,['Full Force'],213509
213185,213522,"['GN2102', 'GN2101']",20180316,시편11편 여호와의 보좌는,10148242,[2084902],시편11편 여호와의 보좌는,GN2100,['Pray Time'],213522
213266,213603,"['GN2102', 'GN2101']",20181114,Recolor Carol Vol.1,10221801,[2110551],천사들의 노래가 & 천사 찬송하기를 (Angels We Have Heard On High & Hark! The Herald Angels Sing),GN2100,['Recolor'],213603
213307,213644,"['GN2102', 'GN2101']",20180116,오직 주님만,10128862,[2061549],오직 주님만,GN2100,['권하영'],213644
213335,213672,"['GN2103', 'GN2101']",20141125,Wake Up The Wonder,2293449,[716462],Let Us Adore,GN2100,['Elevation Worship'],213672
213457,213794,"['GN2102', 'GN2101']",20180425,July Project 3,10160938,[227668],괴로울 때 주님의 얼굴 보라,GN2100,['줄라이'],213794
213470,213807,"['GN2106', 'GN2101']",20180921,Nobody,10221242,[2401540],Nobody,GN2100,['Local Sound'],213807
213499,213836,"['GN2104', 'GN2101']",20160923,All For Love,10000370,[205861],Today,GN2100,['Planetshakers'],213836
213501,213838,"['GN2104', 'GN2101']",20091221,교회가 이 땅의 소망입니다,751155,[447840],내 구주 예수를 더욱 사랑,GN2100,['브라운 워십'],213838
213506,213843,"['GN2102', 'GN2101']",20100702,God Is Able,945253,[482148],God Is Able,GN2100,['라엘 (Ra.L)'],213843
213518,213855,"['GN2102', 'GN2101']",20161118,그렇게 내 모습,10016269,[1230472],그렇게 내 모습 (Feat. 김진),GN2100,['Project.넷'],213855
213521,213858,"['GN2102', 'GN2101']",20101126,Beautiful God,1086956,[5454],When We Come Together,GN2100,['이재영'],213858
213524,213861,"['GN2104', 'GN2101']",20141113,뉴제너레이션 워십 1집,2290495,[790158],Turn It Up (더 크게 주 찬양해),GN2100,['뉴제너레이션워십 (New Generation Worship)'],213861
213540,213877,"['GN2104', 'GN2101']",20130228,어노인팅 10집 (Extended DVD-Mix),2176647,[107632],기도 (DVD-Mix),GN2100,['어노인팅'],213877
213577,213914,['GN2101'],20140218,I`ve Got Favor,150069,[163459],I`ve Got Favor,GN2100,['New Direction'],213914
213675,214012,"['GN2102', 'GN2101']",20170125,Newgen Project Album - Jesus Is,10033968,[790158],"Romance Of God (Feat. G-fu, 천관웅)",GN2100,['뉴제너레이션워십 (New Generation Worship)'],214012
213729,214066,"['GN2103', 'GN2101']",20190405,First Day of My Life,10270095,[1273795],First Day of My Life,GN2100,['Color'],214066
213791,214128,"['GN2102', 'GN2101']",20061212,CCM Classic Gift (크리스마스),336217,[100704],이 땅에 평화 있게 하소서,GN2100,['옹기장이'],214128
213802,214139,"['GN2102', 'GN2101']",20100702,God Is Able,945253,[482148],"Pride, Fly, Bye",GN2100,['라엘 (Ra.L)'],214139
213837,214174,"['GN2104', 'GN2101']",20081230,플래티넘 워십시리즈 첫번째 `새힘얻으리`,467555,[2727],내마음을 가득채운,GN2100,['Various Artists'],214174
213863,214200,"['GN2102', 'GN2101']",20161014,평안하라,10006413,[780826],평안하라,GN2100,['김상진'],214200
213891,214228,"['GN2103', 'GN2101']",20150807,This Is Not A Test (Deluxe Edition),2333560,[29803],This Is Not A Test (Feat. Capital Kings),GN2100,['TobyMac'],214228
213896,214233,"['GN2102', 'GN2101']",20090427,이대귀 - Advanced Healing,571155,[53916],그의 나라는 사랑 위에,GN2100,['이대귀'],214233
213918,214255,"['GN2102', 'GN2101']",20130604,일천번제 경배와 찬양,2187643,[666654],눈과 귀에 아무 증거 없어도 (Feat. 유효림),GN2100,['일천번제'],214255
213936,214273,"['GN2102', 'GN2101']",20030829,Jesus Generation,42153,[7809],Jesus Generation,GN2100,['천관웅'],214273
213997,214334,"['GN2102', 'GN2101']",20050630,His Way 1st,305175,[171036],주 나의 모든것,GN2100,['His'],214334
214014,214351,"['GN2107', 'GN2101']",20140304,주님이 주신 선물,2237596,[20758],성령이 오셨네,GN2100,['안정현'],214351
214031,214368,"['GN2104', 'GN2101']",20170222,그 크신 하나님의 사랑,10040603,[206688],그 크신 하나님의 사랑,GN2100,['브리지 임팩트'],214368
214064,214401,['GN2107'],20150414,추억이 함께 하는 멜로디,2313699,[790874],추억이 함께 하는 멜로디,GN2100,['태교맘'],214401
214108,214445,"['GN2107', 'GN2101']",20150312,푸른 언덕 위에,2308657,[778156],푸른 언덕 위에,GN2100,['파모스'],214445
214145,214482,['GN2101'],20120319,Runaway Love,3574081,[1616483],Over and Over,GN2100,['Necie B.'],214482
214334,214671,"['GN2104', 'GN2101']",20110901,Redeemer Praise Worship 2nd,2010646,[562581],두려워 말라,GN2100,['리디머 프레이즈'],214671
214364,214701,"['GN2103', 'GN2101']",20150113,This Is Living,2299273,[734755],Sinking Deep,GN2100,['Hillsong Young & Free'],214701
214382,214719,"['GN2105', 'GN2101']",19930317,특선 한국찬송가 1집,309583,[100447],주는 나를 기르시는 목자 - 453장,GN2100,['국립 합창단'],214719
214408,214745,"['GN2104', 'GN2101']",20150730,더불어 (성서한국 전국대회 2015 주제곡),2332068,[15632],더불어,GN2100,['이길승'],214745
214435,214772,"['GN2105', 'GN2101']",20100624,다니엘 새찬송가 전집 9 (401장~450장),1026860,[2727],내 영혼에 햇빛 비치니 (428장),GN2100,['Various Artists'],214772
214437,214774,"['GN2104', 'GN2101']",20160201,나의 소망,2664962,[869524],나의 소망,GN2100,['리빙워십'],214774
214464,214802,"['GN2102', 'GN2101']",20100304,마커스 S.A,859052,[466861],검은별,GN2100,['황귀희'],214802
214468,214806,"['GN2102', 'GN2101']",20130114,교회 카페에서 듣는 편안한 씨씨엠,2172530,[2727],죽으면 죽으리라,GN2100,['Various Artists'],214806
214479,214817,"['GN2103', 'GN2101']",20191206,There’s Nothing That Our God Can’t Do (Live),10360633,[100702],There’s Nothing That Our God Can’t Do (Live) (Feat. Kristian Stanfill),GN2100,['Passion'],214817
214488,214826,"['GN2102', 'GN2101']",20000101,화요모임 1집,30419,[106421],주님 보좌 앞에 나아가,GN2100,['예수전도단'],214826
214500,214838,"['GN2104', 'GN2101']",20091124,언약의 하나님,724271,[181206],나는 믿네,GN2100,['LAMP'],214838
214639,214977,['GN2101'],20080804,Celebrating 20 Years,3087191,[1345456],Salve Regina,GN2100,['Daughters of St. Paul'],214977
214643,214981,"['GN2105', 'GN2101']",20100624,다니엘 새찬송가 전집 5 (201장~250장),1026855,[2727],실로암 샘물가에 핀 (225장),GN2100,['Various Artists'],214981
214658,214997,"['GN2104', 'GN2101']",20180329,모든것이 은혜입니다,10151734,[914527],말씀 앞에서 (Feat. 이찬미),GN2100,['withGOD'],214997
214670,215009,"['GN2102', 'GN2101']",20130622,당신을 향한 Thank You,2190603,[170939],온전케되리 (주 앞에 나와),GN2100,['호산나 싱어즈'],215009
214677,215016,"['GN2103', 'GN2101']",20050503,Look To You,98193,[202995],Deeper,GN2100,['Hillsong United'],215016
214718,215057,"['GN2102', 'GN2101']",20160711,Alone,2696674,[991753],홀로,GN2100,['Jude.K'],215057
214734,215073,"['GN2102', 'GN2101']",20091005,트리니티 2009 그 사랑 얼마나,685651,[242871],때를 얻든지 못 얻든지,GN2100,['주리'],215073
214748,215087,"['GN2104', 'GN2101']",20180329,모든것이 은혜입니다,10151734,[914527],너는 마음을 다하고 (Feat. 이찬양),GN2100,['withGOD'],215087
214764,215103,"['GN2104', 'GN2101']",20160317,Live Worship,2673481,"[38321, 957193]",He Loves Me,GN2100,"['Tommy Walker', 'The C.A. Worship Band']",215103
214881,215220,"['GN2102', 'GN2101']",20170719,하나님의 귀요미,10080684,[1816245],가족 여행,GN2100,['갓스이미지 (God`s Image Ministry)'],215220
215019,215358,"['GN2104', 'GN2101']",20141113,뉴제너레이션 워십 1집,2290495,[790158],Waiting Here For You (주를 기다려),GN2100,['뉴제너레이션워십 (New Generation Worship)'],215358
215037,215376,"['GN2107', 'GN2101']",20190530,내 편이 되주는 복음성가 바이올린,10291883,[2645621],주의 주실 화평,GN2100,['Ramon Lewis'],215376
215108,215447,"['GN2102', 'GN2101']",20120522,오직 주의 은혜로,2125068,[458800],오직 주의 은혜로,GN2100,['박종인'],215447
215119,215458,"['GN2102', 'GN2101']",20120426,2012 마커스 라이브워십,2117594,[207682],이렇게 노래해,GN2100,['마커스'],215458
215132,215471,['GN2101'],20080526,This Moment (Cinderella Edition),140216,[4372],Cinderella (Acoustic Version),GN2100,['Steven Curtis Chapman'],215471
215200,215539,['GN2101'],20110919,The Love In Between,2945925,[717688],My Only Love,GN2100,['Matt Maher'],215539
215222,215561,"['GN2102', 'GN2101']",20081223,내마음과 같은노래,454951,[100448],너를 위해,GN2100,['꿈이있는자유'],215561
215231,215570,"['GN2102', 'GN2101']",20001014,위로,45215,[25481],여호와는 나의 목자시니,GN2100,['이은수'],215570
215259,215598,"['GN2104', 'GN2101']",20160923,Pick It Up,10000510,[205861],God Of Miracles,GN2100,['Planetshakers'],215598
215281,215620,"['GN2102', 'GN2101']",20160427,제26회 CBS 크리스천뮤직페스티벌,2681809,[967517],내 하나님이여 (대상),GN2100,['두아들'],215620
215359,215698,"['GN2102', 'GN2101']",20131112,일으키다 0집,2215515,[744375],천국으로,GN2100,['일으키다'],215698
215422,215761,['GN2101'],20161231,Life,4114849,"[1286600, 2045228]",Life,GN2100,"['Mike Lee', 'Evan Lee & Will Lee']",215761
215463,215802,"['GN2102', 'GN2101']",20110904,젊은날의 아름다운 고백,2010258,[562172],귀한사람,GN2100,['리얼패션'],215802
215477,215816,"['GN2103', 'GN2101']",20150623,I Will Follow You (Live),2325638,[872828],I Will Follow You (Live),GN2100,['Kristene DiMarco'],215816
215526,215865,"['GN2102', 'GN2101']",20070201,우리 주님,344459,[217885],하나님은 내 피난처니,GN2100,['갓 인 글로리아'],215865
215539,215878,"['GN2105', 'GN2101']",20100624,다니엘 새찬송가 전집 3 (101장~150장),1003560,[2727],만백성 기뻐하여라 (117장),GN2100,['Various Artists'],215878
215579,215918,"['GN2102', 'GN2101']",20140328,Adullam (아둘람),2246407,[766683],서로 사랑하라,GN2100,['바라뉴송'],215918
215585,215924,"['GN2103', 'GN2101']",20170217,Hear My Cry,10040369,[961351],Let Your Praise Begin,GN2100,['Hope Chapel'],215924
215607,215946,"['GN2102', 'GN2101']",20160930,그 약속,10002161,[1201762],그 약속,GN2100,['이지혜'],215946
215656,215995,"['GN2105', 'GN2101']",20170828,재즈 찬송가 16,10091223,[526961],주 안에 있는 나에게,GN2100,['Andy Joshua'],215995
215679,216018,"['GN2102', 'GN2101']",20110601,CCM For You,2016046,[206260],완전한 사랑,GN2100,['소울 싱어즈'],216018
215706,216045,"['GN2102', 'GN2101']",20150216,Father,2304756,[782470],Father,GN2100,['지.러브즈'],216045
215744,216083,"['GN2105', 'GN2101']",20100813,모던 힘스,999563,[41797],돌아서지 않으리,GN2100,['강찬'],216083
215750,216089,"['GN2102', 'GN2101']",20020716,Family (Hansband CCM),22954,[100120],낮은 자의 하나님,GN2100,['한스 밴드'],216089
215791,216130,"['GN2105', 'GN2101']",20100624,다니엘 새찬송가 전집 13 (601장~645장),1026865,[2727],주님 오라 부르시어 (611장),GN2100,['Various Artists'],216130
215944,216285,"['GN2104', 'GN2101']",20181008,어노인팅 예배캠프 2018,10209622,[107632],주의 말씀 앞에 선,GN2100,['어노인팅'],216285
216044,216385,['GN2101'],20041201,미라클 2집,43741,[1574],나,GN2100,['이재훈 (쿨)'],216385
216064,216405,"['GN2102', 'GN2101']",20180315,IN JESUS,10147722,[2111456],여호와는 나의 목자시니 - 시편 23편 (Duet. 최시온 & 이슬기),GN2100,['IN JESUS'],216405
216093,216434,"['GN2104', 'GN2101']",20200117,지극히 높으신 주,10377007,[2084123],불 가운데 있을 때 (Feat. 박휘랑),GN2100,['Hillsong 한국어'],216434
216113,216454,"['GN2102', 'GN2101']",20180614,나 또한 (수천만번이라도),10175596,[2084123],나 또한 (수천만번이라도),GN2100,['Hillsong 한국어'],216454
216177,216518,"['GN2103', 'GN2101']",20101010,3rd Wave,1037553,[1929],You Created Me,GN2100,['브라이언'],216518
216188,216529,"['GN2107', 'GN2101']",20081006,사랑은 언제나 오래참고,398631,[261090],사랑은 언제나 오래참고,GN2100,['피아노 i'],216529
216274,216615,"['GN2102', 'GN2101']",20180904,내 기쁨 되시는,10200306,[2296757],내 기쁨 되시는,GN2100,['유민'],216615
216300,216641,"['GN2103', 'GN2101']",20190726,Your Voice,10311579,[862660],Your Voice,GN2100,['We Are Leo'],216641
216328,216669,"['GN2104', 'GN2101']",20181008,어노인팅 예배캠프 2018,10209622,[107632],온 땅은 주님의 성소,GN2100,['어노인팅'],216669
216403,216744,"['GN2105', 'GN2101']",20080130,찬송가베스트 II (인터넷 검색 인기찬송),368146,[100447],내 기도하는 그 시간,GN2100,['국립 합창단'],216744
216411,216752,"['GN2103', 'GN2101']",20160121,Open Heaven / River Wild,2663170,[776781],What A Saviour,GN2100,['Hillsong Worship'],216752
216419,216760,"['GN2105', 'GN2101']",20190404,마음에 평안을 주는 힐링 찬송가 피아노 연주곡,10269410,[2727],주를 양모하는 자,GN2100,['Various Artists'],216760
216491,216832,"['GN2105', 'GN2101']",20100624,다니엘 새찬송가 전집 3 (101장~150장),1003560,[2727],햇빛을 받는 곳마다 (138장),GN2100,['Various Artists'],216832
216499,216840,"['GN2108', 'GN2101']",20190416,찬송가 어린이 오르골 태교음악(자장가),10274034,[2639466],면류관 벗어서,GN2100,['찬송가오르골'],216840
216548,216889,"['GN2105', 'GN2101']",20100624,다니엘 새찬송가 전집 4 (151장~200장),1026854,[2727],저 하늘 거룩하신 주여 (194장),GN2100,['Various Artists'],216889
216584,216925,"['GN2107', 'GN2101']",20090326,This Is My Pray,528951,[55254],오 놀라운 구세주,GN2100,['김지환'],216925
216626,216967,"['GN2102', 'GN2101']",20081223,내마음과 같은노래,454951,[100448],내 마음과 같은 노래,GN2100,['꿈이있는자유'],216967
216628,216969,"['GN2105', 'GN2101']",20170120,찬양과 경배 묵상 찬송가 2,10032769,[526961],큰 영광중에 계신 주,GN2100,['Andy Joshua'],216969
216642,216983,"['GN2102', 'GN2101']",20060718,하늘을 향한 첫번째 노래 여행,324587,[198059],그분과 함께,GN2100,['장환진'],216983
216652,216993,"['GN2102', 'GN2101']",20160125,전은주 1집 - 함께 있으니 괜찮아,2663686,[24074],주님 앞에 나옵니다,GN2100,['전은주'],216993
216708,217050,"['GN2102', 'GN2101']",20140520,월간 일천번제 5월,2256947,[666654],새벽 별 예수 (Feat. 황정연),GN2100,['일천번제'],217050
216837,217179,"['GN2105', 'GN2101']",20170705,새찬송가645 반주 (451장 ~ 500장),10076543,[1624896],475장 인류는 하나 되게,GN2100,['새찬송가645 반주'],217179
216875,217218,"['GN2103', 'GN2101']",20170519,Out Of The Dark,10066342,[206226],My First Love (Feat. Jeremy Camp),GN2100,['Mandisa Hundley'],217218
216882,217225,"['GN2105', 'GN2101']",20170327,새찬송가645 반주 (201장 ~ 250장),10048938,[1624896],222장 우리 다시 만날 때까지,GN2100,['새찬송가645 반주'],217225
216955,217298,"['GN2103', 'GN2101']",20130423,All The People Said Amen,2231530,[717688],"Lord, I Need You",GN2100,['Matt Maher'],217298
216997,217340,"['GN2102', 'GN2101']",20141211,다시,2294727,[228628],괜찮다,GN2100,['그레이스'],217340
216999,217342,"['GN2102', 'GN2101']",20161220,Sing The Beautiful,10024483,[521920],나무가 부르는 노래,GN2100,['나무엔'],217342
217002,217345,"['GN2105', 'GN2101']",19880725,조영남 찬송,2255608,[1023],내 마음 편안해,GN2100,['조영남'],217345
217034,217377,['GN2101'],20111111,God`s Not Dead,139490,[100700],God`s Not Dead (Like a Lion),GN2100,['Newsboys'],217377
217035,217378,"['GN2103', 'GN2101']",20160708,Afraid,2696190,[243966],Afraid,GN2100,['Tenth Avenue North'],217378
217043,217386,"['GN2106', 'GN2101']",19830401,윤형주 성가모음집 3집,309946,[439],오늘 집을 나서기 전,GN2100,['윤형주'],217386
217055,217398,"['GN2102', 'GN2101']",20031105,라이브 워십 회심 Vol.2,45222,[101239],주의 사랑,GN2100,['Judahsect'],217398
217083,217426,"['GN2104', 'GN2101']",20170712,서울화요모임 - 처음과 나중,10078170,[106421],처음과 나중 (Studio Ver.),GN2100,['예수전도단'],217426
217096,217439,"['GN2103', 'GN2101']",20130826,Overcomer (Deluxe Edition),2198637,[206226],Praying For You,GN2100,['Mandisa Hundley'],217439
217138,217481,"['GN2102', 'GN2101']",20040401,마리아의 기도,307571,[34968],"나의 부름심, 부름 받아 나선 이 몸",GN2100,['박진희'],217481
217139,217482,"['GN2102', 'GN2101']",20060823,Amazing Grace Live Concert,325086,[4232],Higher,GN2100,['인순이'],217482
217151,217494,"['GN2104', 'GN2101']",20070118,Markers Live Worship (My Solid Rock),342137,[207682],거룩하신 전능의 주,GN2100,['마커스'],217494
217152,217495,"['GN2103', 'GN2101']",20160115,Make A Way (Radio Ver.),2661911,[777285],Make A Way (Radio Ver.),GN2100,['I Am They'],217495
217173,217516,"['GN2102', 'GN2101']",20090204,트리니티 Best Of Best Collection (트리니티뮤직 9주년 기념 컬렉션),499752,[2172],누군가 널 위해 기도하네,GN2100,['김수지'],217516
217181,217524,"['GN2107', 'GN2101']",20120216,그 사랑을 전하리라,2081990,[634972],주께와 엎드려,GN2100,['Blossom'],217524
217212,217555,"['GN2102', 'GN2101']",20090430,도우시는 분 성령 - 나를 통하여 Vol.1,556553,[3687],가장 높은,GN2100,['이종익'],217555
217215,217558,"['GN2102', 'GN2101']",20150821,전능자의 그늘 아래,2335821,[716182],그대 아나요 (결혼식 축가),GN2100,['권구'],217558
217228,217571,"['GN2102', 'GN2101']",20030829,Jesus Generation,42153,[7809],It`s OK,GN2100,['천관웅'],217571
217245,217588,"['GN2102', 'GN2101']",20081030,Driven By His Will,403251,[265466],신뢰,GN2100,['히즈윌 (HisWill)'],217588
217248,217591,"['GN2104', 'GN2101']",20170508,Ep.5 하늘의 노래,10059543,[1382002],그가 다스리는 그의 나라에서,GN2100,['김윤진'],217591
217257,217600,"['GN2102', 'GN2101']",20161114,회개,10014785,[221595],회개,GN2100,['주향기'],217600
217258,217601,"['GN2104', 'GN2101']",20130228,어노인팅 10집 (Extended DVD-Mix),2176647,[107632],주님 내게 선하신 분 So Good To Me (DVD-Mix),GN2100,['어노인팅'],217601
217260,217603,"['GN2105', 'GN2101']",20170317,새찬송가645 반주 (101장 ~ 150장),10046695,[1624896],127장 그 고요하고 쓸쓸한,GN2100,['새찬송가645 반주'],217603
217264,217607,"['GN2104', 'GN2101']",20171106,마커스워십 2017 (Markers Worship 2017) How Can I Go? (MR),10108944,[1221228],믿음과 삶 (Faith And Life) (MR),GN2100,['마커스워십 (MARKERS WORSHIP)'],217607
217317,217660,"['GN2102', 'GN2101']",20010701,다윗과 요나단 20주년 기념음반,2665,[100834],친구의 고백,GN2100,['다윗과 요나단'],217660
217341,217684,['GN2101'],20100713,WOW Hits 1,2939942,[106862],Everything Glorious,GN2100,['David Crowder Band'],217684
217342,217685,"['GN2102', 'GN2101']",20051122,향기로운 나무 (The Fragrant Trees),311102,[177532],너 근심 걱정와도,GN2100,['향기로운 나무'],217685
217368,217711,"['GN2107', 'GN2101']",20120724,Q.T 음악베스트 365,2138367,[2727],내 영혼에 햇빛 비치니,GN2100,['Various Artists'],217711
217399,217742,"['GN2105', 'GN2101']",20170705,새찬송가645 반주 (451장 ~ 500장),10076543,[1624896],466장 죽기까지 사랑하신 주,GN2100,['새찬송가645 반주'],217742
217441,217784,"['GN2107', 'GN2101']",20090617,찬송가 피아노연주,595851,[245254],주 안에 있는 나에게,GN2100,['안요엘'],217784
217486,217829,"['GN2102', 'GN2101']",20130625,Beat CCM - Let`s Groove,2190527,[727018],Just I Want It True Love,GN2100,['Tinky'],217829
217487,217830,"['GN2102', 'GN2101']",20151013,주가 사용하소서,2644397,[905769],주가 사용하소서,GN2100,['소마'],217830
217502,217845,"['GN2102', 'GN2101']",20050728,히트찬양30,306222,[2727],사랑합니다 나의 예수님,GN2100,['Various Artists'],217845
217516,217859,"['GN2102', 'GN2101']",20140313,당신께로 가는 길,2240457,[207992],바람이 나를...,GN2100,['나정신'],217859
217532,217875,"['GN2104', 'GN2101']",20080530,인터넷검색 베스트 Worship,382573,[2727],주의 이름 높이며,GN2100,['Various Artists'],217875
217548,217891,"['GN2102', 'GN2101']",20140129,주바라기 라이브 워십 2014,2229739,[754304],내 구주 예수님,GN2100,['주바라기 워십'],217891
217584,217927,"['GN2102', 'GN2101']",20150918,The Message : 세움,2640893,[312266],하늘의 노래,GN2100,['알리 (ALi)'],217927
217587,217930,"['GN2102', 'GN2101']",20040801,은혜로운 복음성가 36선,307609,[185336],나의 아버지,GN2100,['가스펠콰이어'],217930
217588,217931,"['GN2105', 'GN2102', 'GN2101']",20031211,Blessing,305185,[171041],너의 인생 아름답기를,GN2100,['이슬은'],217931
