,index,song_gn_dtl_gnr_basket,issue_date,album_name,album_id,artist_id_basket,song_name,song_gn_gnr_basket,artist_name_basket,id
169878,170146,"['GN0204', 'GN0201']",20001128,發樂 (발악) - 딴따라로의 길을 출발함,663,[101487],몽,GN0200,['쥬얼리'],170146
169905,170173,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20171210,MOVE-ing - The 2nd Album Repackage,10118639,[629371],미로 (Stone Heart),GN0200,['태민 (TAEMIN)'],170173
170043,170311,"['GN0205', 'GN0201']",20120628,KOREA,2132628,[3865],KOREA,GN0200,['싸이 (PSY)'],170311
170111,170379,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20170822,LOVE GENERATION,10089773,[890286],여.사.친 (우리사이),GN0200,['DIA (다이아)'],170379
170195,170463,['GN0201'],20081113,Clear Message,412161,[204781],Deep Inside Of Love (Feat. 린),GN0200,['Oriental Funk Stew'],170463
170247,170515,['GN0201'],20081203,하하 괜찮아,430555,[3033],하하 괜찮아,GN0200,['서영은'],170515
170261,170529,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20080220,5집 Kitchi Island,368317,[101487],모를까봐서 (Inst.),GN0200,['쥬얼리'],170529
170295,170563,['GN0201'],20051219,버젼투 必Up되다 (Repackage),311679,[100022],비몽 (Non-Stop Remix),GN0200,['KYT (코요태)'],170563
170337,170605,['GN0201'],20170224,듀엣가요제 42회,10041815,"[561051, 1460535]",사랑 사랑 사랑,GN0200,"['김필', '김예진']",170605
170397,170666,['GN0201'],19980400,Cool Guy,7906,[6006],내 환상속의 너 (Inst.),GN0200,['박용진'],170666
170519,170788,"['GN0203', 'GN0201']",19941200,In My Pops & Live,3570,[889],All My Feelings (잠 못 드는 밤 비는 내리고),GN0200,['김건모'],170788
170549,170818,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20150915,Do It Amazing,2640114,[890286],왠지 (Inst.),GN0200,['DIA (다이아)'],170818
170554,170823,['GN0201'],20090730,메이킹 러브,619361,[192516],Makin Love,GN0200,['강은비'],170823
170644,170913,['GN0201'],20130219,Yes Man,2175607,[718115],Yes Man (Feat. Weekend),GN0200,['Yes Men'],170913
170674,170943,['GN0201'],20060126,코요태 디지털 싱글 (미공개 Ver.),313343,[100022],상처,GN0200,['KYT (코요태)'],170943
170705,170974,"['GN0203', 'GN0201']",19980400,Cool 4,5179,[100004],친구가 연인이 되기까지,GN0200,['쿨 (COOL)'],170974
170721,170990,"['GN0204', 'GN0201']",20030101,투비 (鬪悲),26377,[30341],Song For You,GN0200,['루다'],170990
170747,171016,"['GN0203', 'GN0201']",19990501,In The Sea,5366,[100017],Loving,GN0200,['티티마'],171016
170773,171042,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20181126,Lovelyz 5th Mini Album [SANCTUARY],10226229,[789331],Rewind,GN0200,['러블리즈'],171042
170852,171121,"['GN0205', 'GN0201']",20120828,방구석 날라리 (The Koxx Remix),2147977,"[550445, 478160]",방구석 날라리 (The Koxx Remix),GN0200,"['처진 달팽이 (유재석 & 이적)', '칵스 (THE KOXX)']",171121
170911,171180,['GN0201'],20190208,Blow with the wind,10248759,"[2622765, 2622766]",Blow with the wind (바람아 불어라) (Mix.2),GN0200,"['신성훈', '장호교']",171180
170921,171190,"['GN0203', 'GN0201']",19951001,The [Ku:l] 2집,5196,[100004],너이길 원했던 이유 Ⅱ,GN0200,['쿨 (COOL)'],171190
170951,171220,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20140116,짧은 치마,2226803,[686920],Gonna Get Your Heart,GN0200,['AOA'],171220
170986,171255,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20140917,Bargaining For Love,2282342,[450220],CHA-GA-WA,GN0200,['F.Cuz'],171255
171014,171283,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20130719,"Hard to love, How to love",2193615,[436981],Encore,GN0200,['비스트'],171283
171048,171317,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20160420,SHINee WORLD IV - The 4th Concert Album,2680483,[247639],"SHINee, In the House",GN0200,['SHINee (샤이니)'],171317
171095,171364,"['GN0205', 'GN0201']",20150316,갈때까지,2309071,[856529],갈때까지 (Feat. 하연),GN0200,['슈슈가'],171364
171104,171373,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20131023,틴탑 클래스 어디션,2212134,[483581],Date,GN0200,['틴탑'],171373
171108,171377,"['GN0203', 'GN0201']",20151124,Turbo - Reboot : The Best,2652598,[100059],White Love `스키장에서...`,GN0200,['터보'],171377
171171,171440,"['GN0204', 'GN0301']",20070508,One & Only,350761,[224354],Don’t Stop (Nar. Ver),GN0200,['팝핀현준'],171440
171219,171488,['GN0201'],20060705,고음불가 디지털EP,321383,[185244],고음불가의 사랑,GN0200,['고음불가'],171488
171240,171509,['GN0201'],20180524,설레임,10170077,[1183343],발렌타인 데이,GN0200,['더 이스트라이트 (TheEastLight.)'],171509
171260,171529,"['GN0204', 'GN0201']",20040722,二色英雄新聞 (이색영웅신문) With 조PD,40979,[1081],"고속도로 로망스 (Acoustic Ver.) (Feat. 박효신, 윤도현, 김종국 & 조PD)",GN0200,['김장훈'],171529
171270,171539,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20190604,DEAR. N9NE,10293902,[483581],Your Man,GN0200,['틴탑'],171539
171273,171542,"['GN0203', 'GN0201']",19921100,나의 호기심을 잡은 그대 뒷모습,6380,[5569],나의 호기심을 잡은 그대 뒷모습 (Do It To Me),GN0200,['양준일'],171542
171287,171556,"['GN0204', 'GN0201']",20080110,오방간다,362999,[101463],안녕 푸치,GN0200,['거북이'],171556
171296,171565,"['GN0203', 'GN0201']",19960801,터보(Turbo) 2집 `New Sensation`,348449,[100059],바람의 철학 (바람부는 날),GN0200,['터보'],171565
171317,171586,"['GN0205', 'GN0201']",20150513,풍뎅이(희망곡) - 역전,2318145,[747339],역전,GN0200,['풍뎅이 (PDE)'],171586
171347,171616,['GN0201'],20180226,9row Up,10141753,[2061891],9row Up (Feat. 백민지),GN0200,['Glanz2d (글란즈이디)'],171616
171383,171652,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20160628,Why - The 2nd Mini Album,2693802,[236797],Good Thing,GN0200,['태연 (TAEYEON)'],171652
171399,171668,"['GN0204', 'GN1510', 'GN2503', 'GN1501', 'GN2501', 'GN2506', 'GN1506', 'GN0201']",20080801,마비노기 OST,390781,"[406421, 428829, 401220]",Mabinogi (It`s Fantastic!),GN0200,"['티파니 (TIFFANY)', 'Jessica (제시카)', '서현 (SEOHYUN)']",171668
171400,171669,"['GN0203', 'GN0201']",19960900,썸머징글벨,3962,[1130],썸머 징글벨,GN0200,['박진영'],171669
171509,171778,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20151020,내 친구의 남자친구,2645645,[890286],내 친구의 남자친구 (Chinese Ver.),GN0200,['DIA (다이아)'],171778
171517,171786,['GN0201'],20180929,tvN 300 x NC 피버뮤직 2018,10207996,[789331],지금 이대로 (NC 피버뮤직),GN0200,['러블리즈'],171786
171576,171845,['GN0201'],20100810,애기야,995752,[436700],왜 웃기만해,GN0200,['서인국'],171845
171591,171860,"['GN0205', 'GN0201']",20141023,The 7th Album Special Edition `THIS IS LOVE`,2287077,[175404],THIS IS LOVE (Stage Ver.),GN0200,['SUPER JUNIOR (슈퍼주니어)'],171860
171672,171942,"['GN0204', 'GN0201']",20080703,Paparazzi,388681,[237439],"파파라치 (Feat. 윤하, 태완, a.k.a C-Luv)",GN0200,['아주'],171942
171740,172010,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20171010,7 for 7,10100724,[751059],Teenager,GN0200,['GOT7 (갓세븐)'],172010
171741,172011,"['GN1501', 'GN0201', 'GN1504']",20110509,몽땅 내사랑 OST,1270553,[539120],Beautiful Girl,GN0200,['리지 (오렌지 캬라멜)'],172011
171764,172034,['GN0201'],20161227,1월 생일축하노래,10026432,[914177],1월15일 생일축하노래,GN0200,['축하사절단'],172034
171802,172072,"['GN0204', 'GN0201']",20061101,Se7olution,330464,[33513],Girl Friend,GN0200,['SE7EN'],172072
171830,172100,"['GN0205', 'GN0201']",20160408,듀엣가요제 1회,2678709,"[247582, 945341]",8282,GN0200,"['솔지 (EXID)', '두진수']",172100
171857,172127,['GN0201'],20090501,"대박 히트 댄스가요 1, 2",736260,[5005],My Style,GN0200,['채리'],172127
171887,172157,"['GN0204', 'GN0201']",20051017,Listen To My Heart,308516,[1819],Stay in Me,GN0200,['서지영'],172157
171970,172241,['GN0201'],20120428,보이스 코리아 Part 4,2119406,[661774],The Way You Are,GN0200,['홍혁수 (지어반)'],172241
172010,172281,"['GN2502', 'GN2506', 'GN2501', 'GN0203', 'GN0201']",19970705,Wolf and Sheep,5284,[100008],12번째 생일,GN0200,['H.O.T.'],172281
172047,172319,['GN0201'],20050913,Kiss Kiss,307701,[27005],Destino (운명),GN0200,['미나'],172319
172093,172365,"['GN0205', 'GN0201']",20150701,굿데이,2326914,[160949],굿데이,GN0200,['자두'],172365
172094,172366,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20180905,THE BOYZ 1st Single Album [THE SPHERE],10201311,[1816126],L.O.U,GN0200,['더보이즈 (THE BOYZ)'],172366
172148,172420,"['GN2503', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20030531,Atlantis Princess,40234,[2165],단념 (Make A Move),GN0200,['보아 (BoA)'],172420
172200,172473,['GN0201'],20000118,쌍둥이 파워,3452,[101170],성적표,GN0200,['량현량하'],172473
172258,172531,"['GN0205', 'GN0201']",20120905,ARTIST,2149092,[467060],그 여자랑 살래요 (Feat. 윤도현 Of YB),GN0200,['UV'],172531
172287,172560,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20130520,hyde,2185649,[672560],hyde (Inst.),GN0200,['VIXX (빅스)'],172560
172318,172591,"['GN0205', 'GN0201']",20191008,second single album,10336373,[2190783],너를 원해,GN0200,['영화처럼'],172591
172338,172611,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20150223,레인보우(RAINBOW) 3rd Mini Album `INNOCENT`,2305486,[440320],Mr.Lee,GN0200,['레인보우'],172611
172358,172631,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20151124,LOST,2652486,[465680],몰래 (Secret),GN0200,['나인뮤지스'],172631
172366,172639,"['GN0203', 'GN0201']",19980101,Elfin Lovers (엘핀 러버스),361535,[102642],나만의 사랑공식,GN0200,['엘핀 러버스'],172639
172401,172674,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20180709,Summer Nights,10183127,[905701],HO!,GN0200,['TWICE (트와이스)'],172674
172407,172680,['GN0201'],20170217,Hot In Here,10039582,[1460348],Hot In Here,GN0200,['로즈퀸'],172680
172447,172720,['GN0201'],20060724,싸집,322649,[3865],어른 (Feat. 조덕배),GN0200,['싸이 (PSY)'],172720
172448,172721,['GN0201'],20171116,널 원해 (Feat. 우예린),10111689,[1957880],널 원해 (Feat. 우예린),GN0200,['MAD KOIN'],172721
172459,172732,"['GN0204', 'GN0201']",20020906,Style,16678,[100127],눈물,GN0200,['샵'],172732
172495,172768,"['GN0205', 'GN0201']",20141124,친한 사람,2291987,[1142],"임박사와 함께 춤을 (Feat. LE Of EXID, 이박사)",GN0200,['임창정'],172768
172504,172777,['GN0201'],20001115,스페셜 1+2 Original Best Edit,357450,[1118],부담,GN0200,['백지영'],172777
172528,172801,"['GN0205', 'GN0201']",20110527,남녀탐구생활,1290654,[543101],남녀탐구생활,GN0200,['Voiceffect'],172801
172579,172852,"['GN0205', 'GN0201']",20120320,2 Man Show Part.1 `심장이 뛰는 소리`,2095247,[475641],빠담 빠담 (심장이 뛰는 소리) (Feat. 김소리),GN0200,['XCROSS'],172852
172743,173016,"['GN0205', 'GN0201']",20120810,SM BEST ALBUM 3,2139909,[108965],가슴이 차가운 남자 (Let You Go),GN0200,['TraxX (트랙스)'],173016
172788,173061,"['GN0205', 'GN0201']",20151106,SUPER SHOW 6 - SUPER JUNIOR The 6th WORLD TOUR,2649205,[175404],Hello,GN0200,['SUPER JUNIOR (슈퍼주니어)'],173061
172832,173105,"['GN0205', 'GN0201']",20150129,2015 월간 윤종신 1월호,2302129,"[437, 727100]",쿠바 샌드위치,GN0200,"['윤종신', '레게 강 같은 평화']",173105
172861,173134,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20130729,Black Box,2194702,[181694],Kill Bill,GN0200,['브라운아이드걸스'],173134
172939,173212,"['GN0205', 'GN0201']",20110926,내사랑 싸가지,2015126,[567391],내사랑 싸가지,GN0200,['살찐고양이'],173212
172940,173213,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20151206,AALOW AALOW,2654131,[783462],Intro,GN0200,['라붐 (LABOUM)'],173213
173050,173323,"['GN0203', 'GN0201']",19910121,Black Rainbow,326141,[1176],꿈,GN0200,['이현우'],173323
173059,173332,"['GN0204', 'GN0201']",20011212,Renaissance,11463,[1692],Night,GN0200,['김종국'],173332
173105,173379,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20170812,Refresh 7th,10087285,[532321],Breathe Heavy,GN0200,['BP RANIA'],173379
173117,173391,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20110729,Back To Da Future,1354900,[531700],비가 내리면,GN0200,['브레이브걸스'],173391
173138,173412,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20100719,The 2nd Album `Lucifer`,966451,[247639],Ready Or Not,GN0200,['SHINee (샤이니)'],173412
173201,173475,"['GN0205', 'GN0201']",20161014,1st. Mini Album - TEEN MAGIC,10006208,[980289],마리오네트,GN0200,['하이틴 (HIGHTEEN)'],173475
173224,173498,"['GN0205', 'GN0201']",20121112,눈물이 주르륵,2165966,[226582],그랬나봐요,GN0200,['손담비'],173498
173250,173524,"['GN0203', 'GN0201']",19990423,어린왕자,3072,[5228],기억속으로,GN0200,['김창렬'],173524
173251,173525,"['GN0204', 'GN0201']",20080514,Lucia Chunja,379390,[161092],Booming (Club Mix BY Pro.f 지웅),GN0200,['춘자 (春子)'],173525
173313,173587,['GN0201'],20170803,Beautiful,10084816,[1134846],"Beautiful (Feat. Newkilo, Suda)",GN0200,['Kimson'],173587
173404,173679,"['GN2502', 'GN0205', 'GN2501', 'GN0201']",20170720,"`GRAVITY, Completed` Repackage",10081511,[946943],너무 예뻐,GN0200,['크나큰'],173679
173406,173681,"['GN2503', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20080603,So Hot,381932,[217764],So Hot,GN0200,['원더걸스'],173681
173443,173718,"['GN0204', 'GN0201']",20020810,바람의 아들,16558,[4263],For You,GN0200,['박명수'],173718
173537,173812,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20090721,Sound G.,603751,[181694],Abracadabra (Inst.),GN0200,['브라운아이드걸스'],173812
173650,173925,"['GN0203', 'GN0201']",19960400,Back To The Black,5322,[100015],찬란한 사랑 (상심II),GN0200,['R.ef'],173925
173666,173941,"['GN2506', 'GN2503', 'GN2501', 'GN0203', 'GN0201']",19981100,S.E.S. 2,5407,[100016],"Snow, X-Mas",GN0200,['S.E.S.'],173941
173683,173958,"['GN2503', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20091127,Absolute First Album,727252,[412000],Tic Tic Toc,GN0200,['티아라'],173958
173732,174007,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20091217,End And.. (Repackage),745452,[101487],Bounce,GN0200,['쥬얼리'],174007
173738,174013,['GN0201'],20100114,두근두근,768151,[54988],두근두근,GN0200,['더필름'],174013
173849,174124,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20120722,Only One,2138075,[2165],The Top,GN0200,['보아 (BoA)'],174124
173932,174207,['GN0201'],20080804,Grand Mint Festival 2008,392854,"[108707, 261488]",New Hippie Generation (GMF 2008 Lozik Rmx),GN0200,"['페퍼톤스 (Peppertones)', 'DJ Lozik']",174207
174016,174292,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20161215,Dear,10023410,[534360],Mr. Chu (Inst.),GN0200,['Apink (에이핑크)'],174292
174029,174305,"['GN0204', 'GN0201']",20051219,버젼투 必Up되다 (Repackage),311679,[100022],디스코왕 (Non-Stop Remix),GN0200,['KYT (코요태)'],174305
174049,174325,"['GN2502', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20010628,"Hey, Come On!",2585,[100078],Just 2 Be With U,GN0200,['신화'],174325
174073,174350,"['GN0204', 'GN0201']",20071108,애니밴드 (Anyband),360663,[231069],TPL (Talk Play Love),GN0200,['Anyband'],174350
174086,174363,"['GN0204', 'GN0201']",19991001,우미(雨尾)에...,30928,[3033],Don`t Give It Up Now,GN0200,['서영은'],174363
174103,174380,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20190708,BXXX,10304412,[875152],오늘 뭐해?!,GN0200,['하성운'],174380
174123,174400,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20120704,SPECTACULAR,2136112,[449941],Love Is Gone,GN0200,['제국의아이들 (ZE:A)'],174400
174127,174404,['GN0201'],20090922,N-Time,670852,[8265],N-Time,GN0200,['황정음'],174404
174178,174455,"['GN0205', 'GN0201']",20170204,Tina (티나),10036149,[1024314],Tina (티나),GN0200,['마스크 (MASC)'],174455
174202,174479,"['GN0203', 'GN0201']",19941001,My First Story,4776,[898],X,GN0200,['조관우'],174479
174221,174498,['GN0201'],20150923,다 잘될 거야,2641741,[100004],다 잘될 거야,GN0200,['쿨 (COOL)'],174498
174238,174516,"['GN0205', 'GN0201']",20160118,찔려,2662426,[559971],Love Spell,GN0200,['스텔라'],174516
174244,174522,"['GN0204', 'GN0201']",20080117,악녀클럽,365456,[235070],내가하면 로맨스 남이 하면 불륜,GN0200,['악녀클럽'],174522
174251,174529,['GN0201'],20171016,11월 생일축하노래,10102390,[914177],11월24일 생일축하노래,GN0200,['축하사절단'],174529
174292,174570,['GN0201'],20050330,Colors Of Temptation,301335,[167798],It`s Alright,GN0200,['퍼퓸'],174570
174303,174581,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20110718,A Class,1339951,[481481],하나부터 열까지,GN0200,['미쓰에이'],174581
174311,174589,"['GN0203', 'GN0201']",19991004,The S#arp+2,5355,[100127],우리 갈까 (둘이서만),GN0200,['샵'],174589
174419,174697,['GN0201'],20050722,Bubi-Bubi (싱글),306372,[108613],부비부비 (Mad Team Remix),GN0200,['바나나 걸'],174697
174448,174727,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20170427,Love & Evil,10058607,[1625207],"지금, 좋아해 (Love & Live)",GN0200,['이달의 소녀 1/3'],174727
174481,174760,['GN0201'],20060817,Ivy Mega Mix 2006 (아이비 메가 믹스 2006),324841,[100022],1.2.3.4 (Ivy Mix),GN0200,['KYT (코요태)'],174760
174539,174819,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20100219,Lollipop Pt.2 (Digital Single),806252,[198094],Lollipop Pt.2,GN0200,['BIGBANG'],174819
174615,174895,"['GN2502', 'GN0205', 'GN2501', 'GN2504', 'GN0301']",20151130,화양연화 pt.2,2653551,[672375],뱁새,GN0200,['방탄소년단'],174895
174626,174907,"['GN0205', 'GN0301']",20120730,Ya Man !!,2138805,[727100],부산 바캉스,GN0200,['레게 강 같은 평화'],174907
174698,174979,['GN0201'],20061123,CultActually LovelyChristmas,333755,[207032],White Christmas,GN0200,['컬투패밀리'],174979
174707,174988,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20110120,승리 1st Mini Album V.V.I.P,1140251,[403841],어쩌라고,GN0200,['승리'],174988
174762,175043,['GN0201'],20161021,THE BODY SHOW 체조,10008517,"[699004, 728793]",THE BODY SHOW 체조,GN0200,"['스테파니 (STEPHANIE)', '이양반']",175043
174778,175059,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20151008,CLOSER,2643506,[857994],CLOSER,GN0200,['오마이걸'],175059
174804,175085,"['GN0205', 'GN0201']",20131030,첫눈에 반했어,2213385,[742722],첫눈에 반했어,GN0200,['틴트'],175085
174840,175121,"['GN0203', 'GN0201']",20010901,You Seung Jun Best & J Duet Collection,3394,[1008],사랑해 누나,GN0200,['유승준'],175121
174862,175143,"['GN2503', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20090721,Sound G.,603751,[181694],Glam Girl,GN0200,['브라운아이드걸스'],175143
174885,175166,['GN0201'],20120806,Love By Love,2139280,[647651],영화보러 갈까요,GN0200,['미남오빠'],175166
175012,175293,"['GN0203', 'GN0201']",19950000,날개 잃은 천사,5343,[106610],날개 잃은 천사,GN0200,['룰라'],175293
175031,175312,"['GN0204', 'GN0201']",20001103,Queen Of Charisma,4317,[1100],틈,GN0200,['엄정화'],175312
175106,175387,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20121112,IN THE WIND,2166544,[535440],걸어 본다,GN0200,['B1A4'],175387
175109,175390,['GN0201'],20120920,Hypnotize,2150859,[658311],Hypnotize (English Ver.),GN0200,['Anda'],175390
175120,175401,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20160801,내 얘길 들어봐,2701080,[857994],Je T`aime,GN0200,['오마이걸'],175401
175131,175412,"['GN0203', 'GN0201']",19960801,터보(Turbo) 2집 `New Sensation`,348449,[100059],우리들의 천국,GN0200,['터보'],175412
175134,175415,"['GN0203', 'GN0201']",20001212,Season‘s Greeting,927,[100005],나의 성공담,GN0200,['DJ DOC'],175415
175135,175416,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20200309,IT&#39;z ME,10400522,[2622030],TING TING TING with Oliver Heldens,GN0200,['ITZY (있지)'],175416
175193,175474,"['GN0205', 'GN0201']",20101026,헉,1053063,[23432],헉 (Huk) (Feat. 은지원),GN0200,['이수근'],175474
175240,175521,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20130805,The 1st Album `XOXO` Repackage,2195303,[724619],My Lady,GN0200,['EXO'],175521
175285,175567,"['GN0205', 'GN0201']",20160223,JACK OF ALL TRADES,2668567,[783364],살살해,GN0200,['포텐 (4TEN)'],175567
175339,175621,"['GN2502', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20021201,Love Story,25921,[101448],Merry Christmas,GN0200,['JTL'],175621
175345,175627,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20191114,Over the Rainbow,10348777,[440320],Aurora,GN0200,['레인보우'],175627
175368,175650,"['GN0205', 'GN0201']",20150114,JJCC 2nd Digital Single `질러(Fire)`,2299618,[762950],질러 (Fire),GN0200,['JJCC (제이제이씨씨)'],175650
175414,175696,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20120418,Everyday II,2111267,[482762],Oh! My God,GN0200,['걸스데이'],175696
175477,175759,['GN0201'],20181201,Christmas Together,10227757,[2403762],Christmas Together,GN0200,['샌드박스 네트워크'],175759
175510,175792,['GN0201'],20080813,독도 지키기 대한민국을 지켜라!,393478,[257385],원래 우리꺼 잖아,GN0200,['슈퍼하준'],175792
175520,175802,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20120924,Catch Me,2151126,[108316],Getaway,GN0200,['동방신기 (TVXQ!)'],175802
175543,175825,"['GN0203', 'GN0201']",19930820,나에게 떠나는 여행,3666,[17],너의 뉴스 (Your News),GN0200,['김원준'],175825
175605,175888,"['GN0205', 'GN0201']",20140623,DESIRE,2262068,[721703],It`s Alright,GN0200,['히스토리'],175888
175620,175903,"['GN0204', 'GN0201']",20010220,4ever Feel So Good,5352,[100127],잊어도 되나요,GN0200,['샵'],175903
175631,175914,['GN0201'],20051108,No.1 Club 가요 리믹스,311001,[22836],짠짜라,GN0200,['장윤정'],175914
175633,175916,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20110721,Over The Top,1339753,[476181],Tic Toc,GN0200,['인피니트'],175916
175669,175952,"['GN0204', 'GN0201']",20011018,3집 Goddess... Her Fate,4903,[1095],몰라,GN0200,['채정안'],175952
175703,175986,"['GN0204', 'GN0201']",20091210,The 2nd Asia Tour Concert Album `Super Show 2`,739755,[175404],꿀단지 (Sunny) (Rearranged),GN0200,['SUPER JUNIOR (슈퍼주니어)'],175986
175743,176026,"['GN0205', 'GN0201']",20130220,T-LOVE,2175829,[182430],Cosmic Girl,GN0200,['김태우'],176026
175776,176059,"['GN0204', 'GN0201']",20000811,The Four Letter Word Love,5354,[100127],잘됐어!!!,GN0200,['샵'],176059
175804,176087,"['GN0204', 'GN0201']",20010706,The Cleo Third,7491,[101397],유혹,GN0200,['클레오'],176087
175852,176135,['GN0201'],20071024,Love Is...,359860,[33614],소망상자 (Wish List),GN0200,['팀'],176135
175856,176139,"['GN0205', 'GN0201']",20100513,`미인아(Bonamana)` The 4th Album,882553,[175404],My Only Girl,GN0200,['SUPER JUNIOR (슈퍼주니어)'],176139
175880,176163,['GN0201'],20110225,1 MINUTE 1 SECOND,1184951,[1177],1분1초 (Remix),GN0200,['김현정'],176163
175886,176169,['GN0201'],20160617,Fantastic Baby,2691740,[711942],Fantastic Baby,GN0200,['태민'],176169
175901,176184,"['GN0205', 'GN0201']",20160201,Blooming Day,2664906,[945008],흥칫뿡,GN0200,['블루미'],176184
175996,176279,"['GN0205', 'GN0201']",20181210,HELLO! WM,10231073,"[535440, 857994, 1865635]",타이밍(Timing),GN0200,"['B1A4', '오마이걸', '온앤오프 (ONF)']",176279
176106,176389,"['GN0205', 'GN0201']",20140812,달아 (DalAh),2273734,[500421],어쨌든 Tonight,GN0200,['길구봉구'],176389
176124,176407,"['GN0205', 'GN0201']",20120920,Hypnotize,2150859,[658311],I Don`t Care (Feat. Dani B. & Jonathan Carey),GN0200,['Anda'],176407
176125,176408,"['GN0203', 'GN0201']",19980501,Forever,5313,[100015],Never Ending Story,GN0200,['R.ef'],176408
176129,176412,['GN0201'],20110421,Let`s Fly,1250354,[535440],O.K (Inst.),GN0200,['B1A4'],176412
176229,176512,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20150818,Lion Heart - The 5th Album,2335204,[228069],Green Light,GN0200,['소녀시대 (GIRLS` GENERATION)'],176512
176264,176547,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20170619,SHINE FOREVER,10072518,[791216],5:14 (Last Page),GN0200,['몬스타엑스'],176547
176373,176656,"['GN2502', 'GN0204', 'GN2501', 'GN2506', 'GN0201']",20080605,요리왕 (Cooking? Cooking!) The First Mini Album,382813,[248146],요리왕 (Cooking? Cooking!),GN0200,['SUPER JUNIOR-Happy (슈퍼주니어-Happy)'],176656
176385,176668,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20190325,Cl&#233; 1 : MIROH,10265548,[2006344],MIROH,GN0200,['Stray Kids (스트레이 키즈)'],176668
176386,176669,"['GN0204', 'GN0201']",20040714,9th Performance: Let‘s See What‘s Happening Now,35122,[100004],도시 바캉스,GN0200,['쿨 (COOL)'],176669
176483,176766,"['GN0203', 'GN0201']",19960401,Jelly,7595,[102193],세상에서 가장 아름다운 너에게,GN0200,['Jelly'],176766
176490,176773,['GN0201'],20180407,Can`t Funk With Us (Original Mix),10155584,"[2113936, 2113938]",Can`t Funk With Us,GN0200,"['블랙라인 (Blackline)', 'HEEONEE']",176773
176522,176805,"['GN0204', 'GN0201']",20040331,Disco Service Man,34318,[108647],애원,GN0200,['3Boys'],176805
176592,176875,"['GN0205', 'GN0201']",20130105,박명수의 어떤가요,2171751,[39333],강북멋쟁이,GN0200,['정형돈'],176875
