artist,title,Korean_clean_lyric
  와잇티즈(WHITETEEZ)  ,"만수르 (뿌려) (Feat. Fresh Boyz, Swagger)",팽이 모이다 보다 여기다 없이 모두 떼창 치다 노래방 쎄다 노려보다 출신 성별 상관 정신 놓다 놀다 보다 흔들다 보다 파티 계속 부어 부어 구분 차다 모호하다 소리 지르다 보다 그리다 보다 이쁜이 심장 폭격 테러범 내일 모르다 담달 카드 기분 끝내주다 망청 부리다 보다 뿌리다 뿌리다 뿌리다 보다 보다 만수르 뿌리다 뿌리다 뿌리다 보다 보다 박수 쉐이크 만수르 자예드 나얀 처럼 오늘밤 파티 절세 절세 미인 만수르 모두 바라보다 쉬다 시간 없다 멈추다 뜨겁다 뜨겁다 터지다 필요없다 펴다 쌔삥 무지 한장 있다 만수르 들다 하나 악수 소화기 가져오다 엉덩이 빼다 불가 내일 모르다 삐지다 여친 나발 기분 끝내주다 망청 부리다 보다 뿌리다 뿌리다 뿌리다 보다 보다 만수르 뿌리다 뿌리다 뿌리다 보다 보다 박수 사실 입장료 아깝다 아깝다 먹다 모르다 보다 애가 갖다 주다 한참 어리다 보이다 근데 많다 보이다 모르다 많다 계산서 못내 시급 오천 칠백원 그것 이백원 오르다 빌어먹을 최저임금 친해지다 조선시대 임금 뿌리다 뿌리다 뿌리다 보다 보다 만수르 뿌리다 뿌리다 뿌리다 보다 보다 박수 뿌리다 보다 보다 뿌리다 보다 보다 쉐이크 만수르 자예드 나얀 처럼 오늘밤 파티 절세 절세 미인 만수르
  Delinquent Habits  ,I`m Addicted,
  Curren$y  ,Jet Life (Feat. Big K.R.I.T. & Wiz Khalifa),
  거리의 시인  ,"너에게만 그래 나이기만 바래 (Feat. 뉴트랙, MG, 서진이) (New Mastered)",다른 보고 있다 사랑 걸다 다른 보고 있다 사랑 걸다 다른 보고 있다 사랑 걸다 다른 보다 사랑 걸다 진심 원하다 여자 있다 눈길 바라보다 주다 힘들다 지치다 무릎 빌리다 그렇다 여자 있다 마음 거짓 항상 상처 받다 내다 머물다 않다 상처 나르다 사랑 해주다 남자 있다 눈길 바라보다 주다 힘들다 지치다 무릎 빌리다 그렇다 남자 있다 진심 항상 위로 받다 내다 머물다 않다 상처 그렇다 나이 기만 그렇다 나이 기르다 다른 사람 오늘 오늘 다시 사랑 남자 있다 나무 그늘 햇빛 가다 안다 고프다 남자 있다 진심 원하다 욕심 내면 내다 가까이 가면 갈수록 다른 보고 있다 변하다 없이 내다 상처 주다 나르다 사랑 여자 있다 나무 그늘 햇빛 가다 안다 그렇다 여자 있다 진심 눈길 바라보다 주지 다른 보고 있다 상처 그렇다 나이 기만 그렇다 나이 기르다 다른 사람 오늘 오늘 다시 그렇다 그렇다 나이 기만 나이 기만 오늘 오늘 다시 그렇다 나이 기만 그렇다 나이 기르다 다른 사람 오늘 오늘 다시 그렇다 그렇다 다른 사람 변하다 없이 내다 상처 주다 변하다 없이 내다 상처 주다 변하다 없이 내다 상처 주다 변하다 없이 내다 상처 주다 변하다 없이 내다 상처 주다 변하다 없이 내다 상처 주다 변하다 없이 내다 상처 주다 변하다 없이 내다 상처 주다
  블랙트리  ,멀미,떠나가다 혼자 헤매다 없다 자다 살다 알다 떠나가다 혼자 놓다 이렇게 혼자 무너지다 우리 속이다 다르다 같다 사랑 괜찮다 쌓다 두다 상처 하나 터지다 싸움 커지다 먼저 랄것 없이 이별 지다 변치 자존심 서로 보다 잘잘못 따지다 남다 후회 가르침 혹시 마주치다 리도 그리다 그렇다 없다 우린 다르다 돌아서다 멀어지다 가다 뒷모습 보고 다시 생각 크기 작다 나다 그릇 허락 않다 떠나가다 내다 두다 재수 없다 돌아서다 근데 자꾸 머릿속 맴도 함께 기억 생각 나다 보고 싶다 그립다 이제 모두 일이 생각 나다 보고 싶다 그립다 이제 모두 지난 일이 떠나가다 혼자 헤매다 없다 잘살다 알다 떠나가다 혼자 놓다 이렇게 혼자 무너지다 어지럽다 아주 심하다 거리 있다 어느새다 출발 사라지다 미화 버리다 추억 미련 섞이다 추억 나다 모르다 가슴 뜨겁다 춥다 진정 되다 누군가 붙이다 없다 세상 내겐 후회 알다 핸드폰 이름 바라보다 있다 겨우 집다 숟가락 삼키다 보지 메다 찾다 텅빈 머리 미식 거리 어지럽다 아직 생각 때문 한숨 숨쉬다 놓다 핸드폰 울리다 알람 가슴 졸이다 뜬눈 밤새기 일쑤 지우다 사진 알다 생각 나다 보고 싶다 그립다 이제 모두 지난 일이 생각 나다 보고 싶다 그립다 이제 모두 지난 일이 자꾸만 어지럽다 자꾸만 내다 떠나가다 자꾸만 어지럽다 자꾸만 내다 떠나가다 떠나가다 혼자 헤매다 외롭다 서럽다
  매드클라운  ,Strike The Gold (Feat. The Quiett),오다 달리다 미치다 보다 우린 젊다 움직이다 보다 절대 멈추다 마이크 포로 포로 있다 많다 않다 별로 그래도 일단 춤추다 타고 신나다 우리 빛나다 오늘 힘차다 쓰러지다 기본 우린 목숨 어지러이 놓이다 들다 하나 뱉다 여태 계속 증명 대다 대체 뭘바 회장 대통령 없다 우린 확성기 하나로 바보 우리 가로막다 우린 사로자다 오다 달리다 미치다 보다 우린 젊다 움직이다 보다 절대 멈추다 오다 달리다 미치다 보다 우린 젊다 움직이다 보다 절대 멈추다 학년 힙합 집합 가르치다 진짜 진짜 배기 늘다 꼴리다 흘러가다 간만 이렇게 세우다 가르침 전해 빠지다 공식 취급 안해 새기다 들다 수학 정교하다 범생 박치 춤추다 뻘쭘히 있다 계속 춤추다 어깨뼈 타고 우리 박다 리듬 불타다 죽이다 여친 후려치다 따귀 정신 없이 터지다 거치다 리듬 펀치 어지럽다 버티다 없다 오다 달리다 미치다 보다 우린 젊다 움직이다 보다 절대 멈추다 오다 달리다 미치다 보다 우린 젊다 움직이다 보다 절대 멈추다 사납다 이빨 달려가다 힙합 바닥 잠깐 비키다 들다 예의 지키다 우린 기적 진동 스피커 지지다 서다 지치다 귀청 씻기다 내려가다 갈수록 터지다 감동 흩어지다 바닥 박자 놀리다 노니 리듬 타짜 오다 달리다 미치다 보다 우린 젊다 움직이다 보다 절대 멈추다 오다 달리다 미치다 보다 우린 젊다 움직이다 보다 절대 멈추다 미치다 보다 우린 젊다 움직이다 보다 절대 멈추다 미치다 보다 우린 젊다 움직이다 보다 절대 멈추다 미치다 보다 우린 젊다 움직이다 보다 절대 멈추다 미치다 보다 우린 젊다 움직이다 보다 절대 멈추다
  돕플라밍고(Doplamingo)  ,"Training Day (Feat. 넉살, Don Mills, Deepflow)",불쌍하다 원숭이 추다 서커스 길이 알다 내다 성지 순례 그렇다 기분 경건 음악 항상 여전하다 알다 애니 마토 그렇게 키우다 없다 힘들다 영혼 지키다 골고다 언덕 들다 언변 좋아지다 먼저 싶다 찾다 언어 유행 흐름 편승 늘다 무임 승차 흐름 되다 영원하다 배우다 한번 되다 없다 배움 멈추다 꼰대 여전하다 그날 기억 아니다 여전하다 그날 서다 서다 꼬맹이 작두 설다 모르다 그땐 아직 멀다 순간 기계 같다 매일 오늘 하루 늘다 꺼내다 주다 머리 뒤지다 쓰다 스티커 붙힌 가짜 목숨 어설프다 뚱보 가사 쓰다 인도 해주다 다르다 아니다 꽂히다 엽서 적다 사람 떠나다 힘빼 목소리 전부 나가다 입다 나다 인정 인정 머리 꽉차다 버리다 담배 연기 들추다 기계 같다 매일 오늘 하루 갈망 무대 지옥 맛보다 머리 비다 땅바닥 보다 그날 나쁘다 트라우마 마이크 때리다 따귈 이루다 랩퍼 힙합 몸집 비스 메이저 헤비 세번 건너다 양화 베테 이르다 불다 민망하다 상황 근데 임마 보내다 한여름 갈증 아직도 딥플로우 지루하다 던데 눈감다 없다 화가 식지 않다 절대 존나 기다 시간 동안 걷다 몇개 열다 다음 만족하다 없다 라임 태닝해 멈추다 없다 매일 트레이닝 데이 기계 같다 매일 오늘 하루
  MBA (Most Badass Asian)  ,"우리가 얼마나 (Feat. EK, Bola, Neal) (Prod. Neal)",전신 그렇다 치키다 뜨다 제일 멋있다 포즈 롤렉스 손목 롤스로이스 승차 벌다 들이다 진짜 이번 연도 게임 새기다 넓히다 스펙트럼 택해 캐시 개미 끼니 먹다 보이다 달래다 준비 게임 지폐 모르다 너희 인생 우린 그저 간다 벌다 벌다 들이다 운명 받아들이다 그저 원한 이렇다 원하다 그래서 그렇다 그렇다 나다 밥값 나이 아마 당당하다 조만간 걸리다 오다 전화 몸값 담하다 이제 내리다 오다 망하다 배부르다 불호 끄다 오다 인사 다시 우리 모토 다음 비다 준비 위해 흘리다 젖다 티셜츠 찢다 다른 말로 그저 레이서 레이 쏘다 싸이클 롭스 어리다 변하다 모습 등장 모르다 대변 하니 닥치고 구경해 놀이 도움 없이 신림 소음 되다 밑바닥 오기 모기 같다 일단 집중 또는 악당 되다 위해 사기꾼 벌다 쉬다 꾸다 않다 준비 대다 벗다 보다 동안 이제 일으키다 손목 얼마 걸다 벌다 걸다 들이다 일주일 일주일 좀비 그렇다 않다 같다 뭉치다 해내다 업보 안되다 담다 없다 법칙 맞서다 되다 감성 그간 놓치다 많다 바로 보고 담다 놓다 표현 많다 정해 놓다 아니다 먹다 우린 맞서다 질문 되다 그냥 넘어가다 바보 알다 나다 먹다 후회 되다 우린 전혀 없다 대로 이루다 둘리 않다 걱정 말다 손목 얼마 걸다 벌다 걸다 들이다 일주일 일주일 좀비 미리 챙기다 멀다 기억 필히 기억 필히 신림 멀리 걷다 드리다 멀다 이루다 주변 대부 영화 같이 주다 마세라티 디자이너 엄마 아빠 내다 세우다 매일 매일 느끼다 아니다 뛰다 게임 걸다 전부 걸다 콤보 동료 들다 업다 원하다 게임 성공 질툴 우린 먹다 올리다 우리 온도 내다 매일 내일 받다 돌아가다 머리 새기다 우릴 찾다 매일 매일 매일 우릴 따르다 오다 되다 손목 얼마 걸다 벌다 걸다 들이다 일주일 일주일 좀비
  수퍼비  ,"공중도덕 Part 3 (Feat. Dok2, myunDo, keemhyoeun, The Quiett)",공중 도덕 면도 수퍼 효은 벌다 물이 오르다 들어오다 우린 빡치다 만들다 항상 넘다 배다 짜다 모르다 뜨다 구름 잡지 뜨다 요즘 트랩 뻔데기 주름 잡다 시늉 뜨다 사라지다 벌써 몇개 남지 않다 쉬다 모든 어기 오늘 세다 녹음 많이 마이 크다 고장 나다 이번 효은 합세 세다 높이 기분 어디 가다 힙합 듣다 촌스럽다 이상 허구 취향 무슨 취향 수준 떨어지다 근데 그걸 취존 해달라다 하나 없다 베다 무사시 이건 수라 최고 되다 끝나다 하루 빨리 높이 오르다 위치 키스 발바닥 보이다 한국인 이제 팬티 걸치다 백지 체험 파악 의미 나라 행복지수 높다 애국자 전화기 자동차 처럼 울다 그렇다 원하다 종일 끓다 야망 불어 공중도덕 안이 파티 시키다 벌스 번은 엎어 두다 그렇다 앨범 차지 기계 라면 아무 찾다 않다 연예인 길거리 사진 띠벙 있다 음악 기억 거슬러 너무나도 크다 근데 여전하다 졸라 어리다 나르다 무시 되다 물음 부르다 소릴 가끔 밉다 이미지 졸라 시크 우리 벌다 쉬다 비싸다 허리 졸라 매기 위해 구찌 벨트 않다 잔고 쌓이다 결국 도덕 정상 우릴 막다 되다 파리 같다 자식 그냥 관객 살기 어서 확인 공중도덕 마지막 아니다 효은 면도 카메라 맺다 알다 현실 나오다 무너지다 래퍼 알다 진짜 경쟁 있다 반드시 자신 싸우다 잠그다 주차 빼다 우린 않다 후진 따다 필요 없다 굳이 가다 마다 붙다 들다 뱉다 있다 잡다 가다 직진 도덕
  뚱스  ,Go칼로리 (Feat. 정인),해보다 고기 그렇다 정말 자다 먹다 먹다 다시다 생식 그렇다 깐풍기 탕수육 팔보채 난자완스 양장 맛있다 맛있다 맛있다 곱창 족발 보쌈 치킨 제육 볶음 맛있다 맛있다 맛있다 아무리 아프다 입맛 떨어지다 않다 아무리 힘없다 먹다 놓다 않다 눈치 보지 먹다 먹다 싶다 먹다 고칼로리 지방 시간 일천사백사십분 팔만 육천사백초 배고프다 우린 뚱스 뚱스 생식 버리다 영양소 버리다 다이어트 따윈 주다 버리다 알통 버리다 식스 버리다 초콜릿 복근 따윈 주다 버리다 삼겹살 등심 갈비찜 껍데기 아롱사태 맛있다 맛있다 맛있다 피자 햄버거 파스타 스테이크 감자 맛있다 맛있다 맛있다 먹다 참다 말다 맛있다 참다 말다 집다 무작정 넣다 맛있다 고로케 라볶이 김말이 닭꼬치 맛있다 맛있다 맛있다 맛있다 핫바 핫바 핫바 핫바 맛있다 맛있다 맛있다 맛있다 먹다 참다 말다 맛있다 참다 말다 집다 무작정 넣다 맛있다 고칼로리 고칼로리 맛있다 맛있다 맛있다 고칼로리 고칼로리 맛있다 맛있다 먹다 싶다 먹다 싶다 그렇게 살다보면 먹다 싶다 먹다 싶다 정신 차리다 뚱스
  Tink  ,Around The Clock (Feat. Charlamagne Tha God),
"  박재범 ,  사이먼 도미닉 ,  로꼬 ,  GRAY (그레이)  ",뒤집어버려 (Inst.),뜻대로 되다 않다 계속 가다 대로 어디 갈다 있다 모르다 나다 인간 의심 되다 있다 아주 가끔 멘탈 다시 잡고 가끔 해도 돌아보다 미랜 밝다 안경 성공하다 이미 판정 나다 리듬 타다 차다 행복하다 작정 좋다 많다 싶다 미소 짓다 좋다 많다 뒤지다 안되다 거란 생각 언제나 자신 믿다 끝나다 계속 도전 아직도 눈치 보고 있다 아무 모르다 딛다 직전 아직 기적 기적 믿다 순간 기회 당장 뒤지다 버리다 여섯 넘어지다 먹다 위로 고여 있다 취해 꼬이다 두발 있다 부정 생각 기분 높다 올려놓다 보다 바꾸다 있다 수도 없이 보다 오다 어차피 어차피 단어 다음 생각 바뀌다 결과 그대로 반응 뒤지다 안되다 거란 생각 언제나 자신 믿다 끝나다 계속 도전 하루 수백 떠올리다 실패 이유 없다 생각 고민 쌓이다 쌓이다 밀푀유 대한 평가 미리 두렵다 해도 빼다 들다 기분 축제 대신 가지다 믿음 믿다 기회 있다 계속 크다 보이다 평생 우린 의미 없다 시간 뺏다 버리다 뒤늦다 느끼다 자신 모두 지켜보다 있다 착각 그거 하나 버리다 살다 부담 서두르다 필요 없다 모든 신의 계획 아래 힘들다 얻다 다음 헹가래 뒤지다 안되다 거란 생각 언제나 자신 믿다 끝나다 계속 도전 뒤지다 버리다 뒤지다 버리다 뒤지다 버리다 뒤지다 뒤지다 뒤지다 버리다 뒤지다 버리다 뒤지다 버리다 뒤지다 버리다 뒤지다 뒤지다 뒤지다 버리다
  YFN Lucci  ,True Story (feat. Kevin Gates),
"  50 Cent ,  Olivia  ",Candy Shop,
  올티 (Olltii)  ,Alcoholic (Feat. Khundi Panda),술잔 꺾다 연거푸 졸라 축배 거품 콜라 축낼 털다 넣다 드레이크 드레이크 드레이크 드레이크 드레이크 알다 필요 없다 에너지 레드불 술잔 꺾다 연거푸 들이키다 들이키다 들이키다 들이키다 들이키다 들이키다 부어 적다 노력 들어오다 보상 젊음 취한 있다 분명 주리다 불리다 먹다 만인 상태 안주 씹다 혼잣말 취했어 부축 취했어 놓다 취했어 보다 빼다 술자리 같이 있다 보다 당시 빠지다 없이 취하 기분 외롭다 유대 느끼다 같이 바라보다 시선 같다 마주 보다 풀리다 정신 차려 밤새우다 하루 한번 벌스 매경 끊임없다 녹음 발매 자형 작업실 내다 알코홀릭 래퍼 여주 작업 졸업 내다 번지 잘못 찾다 졸업 고딩 수준 학원물 먹다 래퍼 잘나가다 처음처럼 다시 잡고 축밸 들다 일해 이건 애증 섞이다 보다 주말 주가 스타 주류 취급 않다 술잔 꺾다 연거푸 졸라 축배 거품 콜라 축낼 털다 넣다 드레이크 드레이크 드레이크 드레이크 드레이크 알다 필요 없다 에너지 레드불 실수 사과 스스로 미안하다 여기다 젊음 거리 쓰레기 냄새 고기 냄새 풍기다 시간 미치다 거리 아름답다 보이다 독배 들다 쟁여놔 자리 앉다 미치다 과정 주거 받다 주거 새다 소리 나다 주머니 음소거 버튼 누르다 달리 생활 패턴 망가지다 분명하다 게우다 내다 나태 숙취 유사하다 지난 쓸다 가사 닮다 깨다 같다 이제 달리다 쉬다 시간 끝나다 올해 앨범 나오다 앨범 나오다 마시다 걔네 그때 가다 보다 달다 근데 걔넨 겨우 떼다 있다 출발점 겨우 산소 홍대 주다 가사 찾다 있다 비우다 머릿속 비어 어쩌다 만나다 패턴 보이다 꼬리 치다 기대다 이제 술잔 나태 아니다 보람 섞이다 폭탄주 어쩌면 같다 테이블 앉다 누군가 아직 몽상 술잔 꺾다 연거푸 졸라 축배 거품 콜라 축낼 털다 넣다 드레이크 드레이크 드레이크 드레이크 드레이크 알다 필요 없다 에너지 레드불
  Earthgang  ,Stuck (Feat. Arin Ray),
  TRIPPY DOG  ,얼룩말 (Feat. 하빈),행복 모르다 행복 그때 고민 밀리다 학습 숙제 해도 필요하다 오천원 기쁘다 같다 꼼꼼하다 채우다 학습 지다 없다 문제 생기다 해결 되다 하나 군대 추다 느껴지다 유난히 이번 겨울 불만 거울 저울 모르다 애쓰다 보다 모든 대충 재고 말다 욕심 나쁘다 배우다 사람 배우다 살다 행복 끄다 달다 아니다 어느 정도 관련 있다 그래서 쫓다 있다 걸다 결과 뭔가 다른 같다 예전 나다 모르다 얼룩말 늘어나다 머릿 어느새다 얼룩말 뛰어다니다 나다 모르다 얼룩말 늘어나다 머릿 어느새다 얼룩말 뛰어다니다 사장 가라사대 같다 정치 알다 너무나 사랑 근데 로꼬 얘길 안타깝다 장황하다 늘어놓다 얘기 들다 보다 음악 기다 없다 차트 케미 짧다 울다 매미 실컷 찾다 재미 그렇다 근데 재밌다 상상 오다 불현듯 작업 걱정 담뱃값 오르다 엄청 쉬다 반대 공연 페이 얄밉다 떨어지다 생존 끄다 달다 아니다 어느 정도 관련 있다 성과 그래서 쫓다 있다 걸다 결과 뭔가 다른 같다 예전 나다 모르다 얼룩말 늘어나다 머릿 어느새다 얼룩말 뛰어다니다 나다 모르다 얼룩말 늘어나다 머릿 어느새다 얼룩말 뛰어다니다 삶다 축제 숙제 숙제 라면 대체 화려하다 조명 넘치다 무대 안과 다르다 유난히 쓸쓸하다 주택가 삶다 축제 숙제 숙제 라면 대체 화려하다 조명 넘치다 무대 안과 다르다 유난히 쓸쓸하다 주택가 제발 그만 버티다 있다 어떠하다 시련 믿다 소수 알아주다 저건 집어치우다 들다 없다 신념 빌어먹을 지나치다 직업병 안되다 음악 의미 없다 미련 곰탱이 느끼다 필요성 세비 걱정 밑바닥 지정석 나다 모르다 스미다 들다 얼룩 아무 모르다 변하다 있다 얼굴 나다 모르다 스미다 들다 얼룩 아무 모르다 변하다 있다 얼굴
  Dope Boyz  ,Tdc & Me,이렇게 홀로 남아 발버둥치다 혼자 두다 떠나가다 아련하다 기억 이렇게 홀로 남아 발버둥치다 혼자 두다 떠나가다 아련하다 기억 너무도 작고 어리다 꼬맹이 시절 모르다 모르다 되다 건지다 보다 우리 보기 단순하다 좋다 농촌 수영 신천 아름답다 산천 여기다 빌어먹을 기지 같다 사실 알다 오래 걸리다 않다 분단 상처 고이 간직 거대하다 미군 부대 우리 동네 거기 사다 한번 아픔 겪다 잃어버리다 반쪽 날개 반쪽 채우다 간곳 내다 냉담 오로지 거기 양키 그래도 거기 붙이다 하나 없다 그래서 부터 시작 안좋다 너무나 보다 그렇다 친구 보다 놀다 오다 바로 그때 색시 양키 그리다 머리 끄다 잡히다 끌리다 나가다 눈앞 차다 없다 우리 모두 달다 나가다 싸우다 어찌 되다 일인 여자 우리 덤벼 참견 원망하다 눈빛 너무나 갚다 이렇게 홀로 남아 발버둥치다 혼자 두다 떠나가다 아련하다 기억 이렇게 홀로 남아 발버둥치다 혼자 두다 떠나가다 아련하다 기억 어느덧다 우리 졸업 그렇다 보다 먹고살다 때문 갈다 포기 빨리 사람 라며 모두 떠나다 바랬 하루 빨리 되다 있다 빨리 멀리 보수 적어도 모두 나가다 바랬 장미 서울 나다 따르다 따르다 가면 벗다 나다 생각 거기 만난 여자 친구 해주다 얘기 나라 얘기 같다 신기하다 데려오다 설레다 마음 친구 찾아가다 변하다 없다 그대로 절대로 변하다 이대로 이대로 그때 생각 나니 어리다 모르다 좋다 그때 생각 나니 나니 그렇다 그때 어리다 모르다 이상하다 얘기 우리 동네 언니 출신 결혼 빌어먹을 얘기 정말 같다 같다 얘기 쓰레기 어느새다 미끼 때문 들어가다 발버둥치다 받다 푸르다 싶다 족쇄 어느새다 힘들다 지치다 쓰러지다 모두 잃다 받다 그렇다 다른 하나 시작 아픔 시작 그것 슬프다 슬픔 되다 물리다 아프다 아픔 슬프다 슬픔 되다 물리다 아프다 아픔 이렇게 홀로 남아 발버둥치다 혼자 두다 떠나가다 아련하다 기억 이렇게 홀로 남아 발버둥치다 혼자 두다 떠나가다 아련하다 기억
  Icey Blouie  ,Ice (Prod by. Bay hardy),벨트 허리 로고 젖꼭지 먹다 싶다 먹다 스시 알다 무중력 상태 기침 쩍버러져 같다 빨리 꺼지다 허리 차다 그냥 걷다 그냥 머리 뜨겁다 가슴 차갑다 널렸 필요 없다 머리 대가리 거나 태반 스니치 가식 떨다 비위 상하
  YDG  ,홍콩 가자,천국 있다 있다 천국 있다 있다 천국 있다 있다 천국 있다 있다 기억 저편 생각 추억 젖다 애기야 홍콩 가다 일단 재우다 고개 숙이다 자의 지식 흔들다 깨우다 이번 내다 다양하다 배우다 먼저 번호 외우다 지나가다 시간 전부 잊다 오기 간절하다 기도 아픔 치료 영혼 위로 슬픔 영원하다 이렇게 내다 그저 가벼웁 받아들이다 오늘 사귀다 속담 작다 고추가 맵다 신경 끄다 기다 아니다 깨우다 태우다 주다 가리다 사랑 들다 깨우다 태우다 주다 가다 느끼다 있다 사랑 깨우다 태우다 주다 가리다 사랑 들다 깨우다 태우다 주다 천국 있다 있다 천국 있다 있다 천국 있다 있다 천국 있다 있다 기억 저편 생각 추억 젖다 애기야 홍콩 가다 깃털 구름 나오다 구르다 구르다 어디 가다 음성 이름 부르다 부르다 지다 긋다 누르다 역시 누르다 주다 혼자 불가능 찰떡 궁합 둥이 스타일 둥이 스타일 내다 다가오다 시선 진작 알아보다 원하다 나오다 같다 전율 우리 싸다 같이 천국 있다 있다 천국 있다 있다 천국 있다 있다 천국 있다 있다 사정없이 들이밀다 오늘밤 부디 무사하다 빌어 저기 주다 내다 만족하다 사정없이 들이밀다 오늘밤 부디 무사하다 빌어 저기 주다 내다 만족하다 천국 있다 있다 천국 있다 있다 천국 있다 있다 천국 있다 있다 꿀물 꿀물 마시다 꿀물 꿀물 꿀물 꿀물 마시다 꿀물 꿀물
  TAM TAM (탐탐)  ,Baking Soda (Feat. Peppe),타고 최고 외치다 모든 사람 부럽다 들이키다 샴페인 오션 맞이 우린 미치다 듯이 놀다 마치 그때 밝히다 보다 처음 보다 물어보다 현지 인도 쳐다보다 제일 정말 트랜스포머 범블비 어딜 가나 주인공 서다 오늘 타다 때마침 밝히다 모든 소녀 셀럽 쳐다보다 즐기다 하루 종일 뒹굴어 폭발 직전 외치다 밝히다
  원슈타인  ,GOAT ft.버벌진트,걸어가다 모든 사람 들이다 원슈 노래 보다 완전 같다 수염 나다 한번 가다 보다 원하다 근데 거울 이건 아니다 너넨 상상 딩고 프리스타일 랩퍼 씹다 먹다 어중 뜨다 중이 어디 도통 적응 되다 않다 눈빛 원피스 파란색 하늘색 아니다 어중띤 마음 들다 그걸 입다 걷다 그중 하나 같다 에메랄드 귀걸이 거치다 화장 라이더 자켓 코디 역시 사람 모두 변하다 신경 쓰다 드러내다 문제 문제 문제 문제 걸어가다 모든 사람 들이다 원슈 노래 보다 완전 버벌진트 같다 수염 나다 한번 가다 보다 원하다 근데 거울 이건 보석 많다 않다 내다 곡마 찾아보다 새다 보이다 이제 뜨다 금지 되다 사과 깨물다 피우다 않다 며칠 이면 수염 항상 찌르다 준비 되다 역시 있다 알다 우연이 자신 없다 숙이다 저기 숨다 그냥 조신 초식동물 먹이사슬 포식자 문제 문제 나르다 보고 떠올리다 나르다 보고 떠올리다 보신 사람 정의 걸어가다 모든 사람 들이다 원슈 노래 보다 완전 크리스 같다 수염 나다 한번 가다 보다 원하다 근데 거울 이건 아니다 너넨 상상 딩고 프리스타일 랩퍼 씹다 먹다 어중 뜨다 중이 어디 도통 적응 되다 않다 눈빛
  MSG  ,Sunshine,이렇다 어디 갈다 이렇다 불안하다 오늘 까맣다 보이지 않다 강물 같다 가끔 위치 헷갈리다 같다 젊다 나르다 비추다 수면 초상화 빌딩 혹은 가로등 오렌지 두운 비추다 십대 중반 아직 아마추어 남다 많다 해도 흔들리다 모양 마치 약간 대교 이름 많다 성질 똑같다 흔들리다 이름 붙이다 해도 답답하다 해도 흔들리다 약간 대교 대로 가면 까맣다 해도 흔들리다 약간 대교 대로 가면 이건 아니다 주위 퍼지다 있다 물론 노랗다 계속 듣다 해당 되다 수면 파문 아무 해주다 않다 다물다 새카맣 고여 버리다 혹은 이미 말르다 버리다 어쩜 정해지다 있다 않다 건지다 아니다 단지 없다 건지다 아니다 어리숙하다 건지다 그저 답답하다 바람 딱딱하다 우리 분명하다 다른 사람 없이 똑같다 남다 많다 해도 흔들리다 마음 어찌 까맣다 보이다 강물 대로 맡기다 한치 없다 길어지다 가다 그림자 쌓이다 미련 없다 애쓰다 떨어뜨리다 돌아오다 없다 강물 답답하다 해도 흔들리다 약간 대교 대로 가면 까맣다 해도 흔들리다 약간 대교 대로 가면 이렇다 어디 갈다 이렇다 불안하다 오늘 멈추다 없이 해주다 떨어지다 나르다 가라앉다 않다 해주다 이렇다 안다 주기 좁다 끄다 이렇다 불안하다 오늘 멈추다 없이 해주다 떨어지다 나르다 가라앉다 않다 해주다 답답하다 해도 흔들리다 약간 대교 대로 가면 까맣다 해도 흔들리다 약간 대교 대로 가면
"  Marshmello ,  Tyga ,  Chris Brown  ",Light It Up,
  웻 보이즈 (Wet Boyz)  ,슬래진저 (Slazenger),어제 몰래 신발 사다 떠나다 이쁘다 보이다 사다 핑계 보다 표범 로고 가리다 내다 사랑 나르다 피하 건지다 아마 모습 초라하다 어제 몰래 신발 사다 인걸 떠나다 이쁘다 보이다 사다 핑계 대면 평생 자다 입다 알다 그렇다 친구 얘길 많이 사랑 그치다 아니다 어제 헤어지다 들다 그게 인걸 떠나다 이쁘다 보이다 사다 괜히 사랑 헐값 사다 사랑 이리 쉽다 건지다 그렇게 신발 밑창 닳다 어제 몰래 신발 사다 보다 비싸다 사다 이쁘다 보이다 사다 핑계 안대 지나가다 나르다 보다 걸다 모르다
