artist,title,English_clean_lyric
  조동진  ,진눈깨비,
  Moses Sumney  ,Incantation,kadosh kadosh kadosh adonai tzavyaoth melo khol ha aretz kevodo kadosh kadosh kadosh adonai tzavyaoth melo khol ha aretz kevodo b shem adonai mimini michael u mismoli gavriel u milifnai uriel u meacharai rafael va al roshi shekhinat eil b shem adonai mimini michael u mismoli gavriel u milifnai uriel u meacharai rafael va al roshi shekhinat eil b shem adonai mimini michael u mismoli gavriel u milifnai uriel u meacharai rafael va al roshi shekhinat eil
  심현보  ,나른 봄 나른,
  Grey Reverend  ,Fate,goes day lost memories fate somethings meant needs know looking reasons life casts stone leaving screaming inside much love lost covered blood sense stay calm contained sense crying blues brain leaving standing outside show sign something shining love tears eyes surprise want one one return believe alone world fate everything fate everything fate everything fate everything fate everything fate everything fate everything
  옐로우 벤치 (Yellow Bench)  ,Pause,heal mind sweet sunny blossom heal mind sweet sunny blossom sweet sunny blossom
  건아들  ,젊은 미소,
  Sufjan Stevens  ,Chicago (adult contemporary easy listening Ver.),fell love things go things go drove chicago things know things know sold clothes state mind mind made lot mistakes mind mind came take us things go things go recreate us things grow things grow mindset things know things know find things go things go drove new york van friend slept parking lots mind mind love place mind mind made lot mistakes mind mind came take us things go things go recreate us things grow things grow mindset things know things know find things go things go crying van friend freedom land made lot mistakes made lot mistakes made lot mistakes made lot mistakes came take us came take us things go things go right wrong recreate us recreate us things grow things grow friend along way mindset mindset things know things know find find things go things go came take us came take us things go things go right wrong recreate us recreate us things grow things grow along way mindset mindset made lot mistakes things know things know made lot mistakes find find made lot mistakes things go things go made lot mistakes
  양희은  ,당신의 꿈,
  임지훈  ,세월속에 머문 사랑,
  심재준  ,비빔밥,
  엄인호  ,오늘도 하루를 그냥 보내네,
  Jaymay  ,Lamb,whole scene swell flowers sill flowers sill flowers sill flowers sill gown dressed kill dressed kill dressed kill dressed kill say think say think umm pardon us hand hand hand hand oh nothin one leg frozen lamb leg frozen lamb leg frozen lamb leg frozen laaaaamb wasnt way say think say think umm
  Conway Twitty  ,As Soon As I Hang Up The Phone,hello hello loretta darlin knew loretta something got tell oh please tell really know say want tell gave go soon picked phone understand loretta trying tell talk around yeah know heard oh darling tell trying tell wan na tell knew tell wrong soon picked phone oh true wrong oh sorry loretta oh believe true sorry loretta really really sorry oh oh believe know know never thought would come tell done really thought loved know say fun got believe never meant hurt believe gone hardest thing ever hurts soon hang phone yeah gone soon hang phone goodbye loretta
  Sara Evans  ,O Holy Night,holy night stars brightly shining night dear savior birth long lay world sin error pining til appeared soul felt worth thrill hope weary world rejoices yonder breaks new glorious morn fall knees hear angel voices night divine night christ born night divine night night divine truly taught us love one another law love gospel peace chains shall break slave brother name oppression shall cease sweet hymns joy grateful chorus raise let within us praise holy name fall knees oh hear hear angels voices oh night divine oh night christ born night divine night night divine divine
  양희은  ,작은 연못,
  정민아  ,떡국,
  장필순  ,빛바랜 시간 거슬러,
  Junior Wells  ,Take Off Your Shoes,silence falls us stars shining enemies friends moonlight shines cheek wind takes hair got feeling short time nothing need fear day time drive us home place need telephone day take clothes take clothes take clothes silence falls us stars shining enemies friends silent whisper echoes ear like thousand voices crying air come baby let love becomes ancient word day time drive us home place need telephone day take clothes take clothes take clothes take clothes come come late take clothes got show nature know take clothes
  Tuo  ,Beautiful Love,standing rain every shadow looks like know gone away hope smile inside hope happy give us chance leave say still love drift apart could learn forget beautiful love sorry looked sorry full jealousy sorry love sorry love sorry stop loving sorry criticised sorry clue sorry love sorry love sorry stop loving want start fight see front late yes late went away search another place wish would come back look stars hope would show way choose way choose way choose make mine give us chance leave say still love drift apart could learn forget beautiful love sorry keep mind sorry satisfied love sorry love sorry love sorry stop loving sorry shy sorry words hurt sorry love sorry love sorry stop loving sorry nights hero sorry days look mirror sorry love sorry stop loving give us chance leave say still love drift apart could learn forget beautiful love
"  정태춘 ,  박은옥  ",시인의 마을,
  아를  ,꿈의 요새,
  David Choi  ,By My Side,oh tonight feeling fine alone wasting time friday movie nights romantic candle lights conversations thoughts head hear angels crying oh sing instead would wrong say need girl side need girl life want talk hold cries want say kind want say mine want tell love life life yeah love life yeah yeah yeah honestly tell feeling swell know fool could take new beginning know feel way take pain away know wrong say need girl side need girl life want talk hold cries want say kind want say mine want tell love life life yeah love life yeah yeah yeah talk sin day walked side would run back waste time know wrong say need girl side need girl life want talk hold cries want say kind want say mine want tell love life life yeah love life yeah yeah yeah
  김광석  ,기다려줘,
  Cocoon  ,Mother,feel like sorry find broken rosary bed give give mark one ten guess deserve four oh mother worry still part worth knowing makes sense oh makes sense tell could done boats gone want wave bye time oh lord end start oh trust know made hardest part oh mother worry still part worth knowing makes sense oh makes sense
  한선희  ,길을 걸으며,
  재주소년  ,나레이션3 (제주시청 어느 모퉁이 자취방),
  Hafdis Huld  ,I Miss The Rain,miss rain miss rain stay indoors day miss rain miss rain skies blue reason complain miss rain seven days summer counting kind weather nobody could hate everywhere around people smiling one looking shade happy happy happy happy miss rain miss rain stay indoors day miss rain miss rain skies blue reason complain miss rain go cloud squint eyes world seems bright happy happy happy happy miss rain miss rain stay indoors day miss rain miss rain skies blue reason complain wash sins away wash sins away wash sins away wash sins away
  Brooks & Dunn  ,Hard Workin` Man,country past city limits sign well honky tonk near county line joint starts jumpin every night sun goes got whiskey women music smoke cowboy folk go boot scootin boogie got good job work hard money quittin time hit door runnin fire pickup truck let horses run go flyin highway hide way stuck woods boot scootin boogie yeah heel toe docie come baby let go boot scootin oh cadillac blackjack baby meet back gon na boogie oh get turn around go town boot scootin boogie bartender asks says son want shot redhead yonder lookin dance floor hoppin hotter fourth july see outloaws inlaws crooks straights makin shake doin boot scootin boogie yeah heel toe docie come baby let go boot scootin oh cadillac blackjack baby meet back gon na boogie oh get turn around go town boot scootin boogie
  Eric Clapton & B.B. King  ,Come Rain Or Come Shine,gon na love like nobody loved come rain come shine high mountain deep river come rain come shine well guess met one things ever bet cause gon na true let gon na love like nobody loved come rain come shine happy together unhappy together fine day may cloudy sunny either money always rain shine gon na love like nobody loved come rain come shine happy together unhappy together fine day may cloudy sunny either money always rain shine always rain shine
  Johnny Cash  ,Help Me (Album Ver.),lord help walk another mile one mile tired walkin alone lord help smile another smile one smile know make never thought needed help thought could things know take humble heart bended knee beggin please help come golden throne lowly need feel touch tender hand remove chains darkness let see lord let see fit master plan never thought needed help thought could things know take humble heart bended knee beggin please help
  장재인  ,클라이막스,care care mind mind care care mind mind
  정태춘  ,"아, 대한민국...",
  정태춘  ,"일어나라, 열사여",
  The Paul Butterfield Blues Band  ,Drunk Again,woman says dog gone shame way men bring wives money furs jewelry come home got dime smellin like brewery drunk drinkin gordons gin well tried quit use cut juice ah loose gin got place know wife quit girlfriend drunk drinkin gordon gin well tried quit use cut juice ah loose quit old lady gone boy boy boy guess go ahead take walk might make feel better guess go ol ol john cabin see happenin mmmmm sounds like joints swingin evening ooooh look pretty chicks swamp ol dim whittey happenin son doin seen long time wilson boy boy boy boy boy lookie hey john little taste know want gim big ol glass good ol gooters big ol glass gin exactly need mmmmm sure feels good gim another one yeah things startin look better mmmmm mmmm mmmmm yeah come girl name name girl say ahhhhahhhhahhh alright like crabshaw care yeah havin good time ol butterfield band sure soundin good boy love love music alright like chicago love good music love good gin john set em like stuff whoooo mmmmm believe gettin drunk drunk grandpa ol yellow hogs yeah man get drunk feel like playin self yes
  꽃다지  ,노래의 꿈,
  Brad Paisley  ,River Bank,well dollars scratch ticket went back counter bought bucks right bought six pack bag ice know even ship came got like really need million dollar yacht cause got inner tube got trailer hitch near river far rich got gas tank laughing way river bank still imagine ever struck go shoot tequila take lime suck tell bosses find big cruise ship buy whole dang thing sail around world go shore dingy till dream comes true grab bikini cause got inner tube got trailer hitch near river far rich got gas tank laughing way river bank however goes whatever happens got made shades cause baby float behind boat ride away got inner tube got trailer hitch near river far rich got gas tank beautiful day laughing way river bank
  우리나라  ,평화의 노래 통일의 춤을,
  Blake Shelton  ,Austin ,left without leavin number said needed clear mind figured gone back austin cause talked time almost year called three rings answering machine got callin bout car sold tuesday night bowlin got somethin sell wastin time buyin anybody else wait tone know p austin still love telephone fell counter heard believe kind man would hang long kind love must waited three days tried know say heard three rings friday night ball game first thing saturday rain headed lake gone weekend long call back get home sunday afternoon p austin still love well time left number another word waited phone sunday evening heard callin bout heart still listened little taken long know belong way boy machine talkin tell austin still love still love
  유근호  ,Let Me In (Omni Ver.),let let tonight let
"  Peter, Paul & Mary  ",500 Miles ,miss train know gone hear whistle blow hundred miles hundred miles hundred miles hundred miles hundred miles hear whistle blow hundred miles lord one lord two lord three lord four lord five hundred miles home five hundred miles five hundred miles five hundred miles five hundred miles lord five hundred miles home shirt back penny name lord go home away away away away away lord go home away miss train know gone hear whistle blow hundred miles
  한영애  ,Knockin` On Heaven`s Door (Bob Dylan),knock knock knockin heaven door knock knock knockin heaven door mama take badge use anymore getting dark dark see feels like knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door mama put guns ground shoot anymore cold black cloud coming feels like knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door knock knock knockin heaven door
  조형우  ,Fine (Feat. 장재인),fine fine fine fine fine fine fine fine fine fine would fine fine fine fine
  이명훈  ,가버린 친구에게 바침,
  한마음  ,가슴앓이,
  라면소년  ,되게 대게,
  Shania Twain  ,You`ve Got A Way,got way somehow got believe everything could got ta say really got way got way seems gave faith find dreams never know means see got way way want way hold way show love made way make love got way words get smiling even hurts way measure love worth believe way get way want way hold way show love made way make love oh adore like one love way way want way hold way show love made way make love way
  Lewis Watson  ,What About Today?,call cause know hell messed mean care stay night whisper well know cry disagree take away take away loved last night today keep saying meant well must alcohol feels great hugging body fold tongue tastes nicotine saying one wait kissing thought need time alone take away take away loved last night today
  안치환  ,우리가 어느 별에서,
  Ashley Monroe  ,If Love Was Fair,half lit drunk digging round danger wrapping number coaster sliding stranger walking crooked justifying bad behavior tangled someone arms know see later getting good getting good staying calm sitting high mighty broken throne cursing god leaving alone stuck rock stung love fair golden cause know patient know kind change mind feel love fair replaying thinking could change saw coming take everything rise kind peace yeah kind justice love fair golden cause know patient know kind change mind feel love fair love twisted rules like love fair golden cause know patient know kind change mind feel love fair
  Mocca  ,Life Keeps On Turning,come final story passed behind smile ready next step know drown forever got life deal believe life keeps turning wait sing yes wait sing loosing end world true definitely hurts loosing end world true definitely hurts definitely hurts wake morning one smile wipes away yearning messages come arriving secret admirer strikes life keeps turning loosing end world true definitely hurts loosing end world true definitely hurts definitely hurts definitely hurts
  하남석  ,밤에 떠난 여인,
  Pete Seeger  ,The People Are Scratching,come fill glasses set tell story somebody town near far away place want stay chorus people scratching street rabbits nothing eat winter came cold icy blast killed flowers killed grass rabbits starving freeze started eating bark trees chorus farmers said sort thing trees dead rabbits get poison rabbits clear crops harvest next year chorus brought poison spread around soon dead rabbits began found dogs ate rabbits farmers said poison rabbits til last dog dead chorus sky meat eating fowls dead rabbits poisoned hawks owls thousands field mice hawks used chase multiplying place chorus fields meadows barren brown mice got hungry moved town city folks took farmer advise started poison mice chorus dead mice apartments flats cats ate mice mice killed cats smell awful glad say man hired haul away chorus country town dog cat found fleas asked stay people til day chorus small creatures live land stay clear man poisonous hand bails hay might keep alive pay kill let survive chorus lyrics powered lyricfind written pete seeger ernie marrs harold martin lyrics sanga music inc
  Laura Marling  ,Ghosts,walked busy street staring solely feet clutching pictures past lovers side stood table sat removed hat respect presence presents pictures says ghosts broke heart met ghosts broke heart met opened little heart unlocked lock kept dark read written warning saying still mourning ghosts ghosts ghosts ghosts broke heart met lover please fall knees like believe everlasting love went crazy nineteen said lost self esteem understand crying crying crying crying would stare empty chairs think ghosts sat ghosts broke heart oh ghosts broke heart ghosts broke heart oh ghosts broke heart ghosts ghosts ghosts ghosts ghosts ghosts ghosts broke heart met lover please fall knees like believe everlasting love says lost well ooooooooooohhh ooooooooooohhh done nothing left turned following following done two lovers crying shoulder lover please fall knees like believe everlasting love lover please fall knees like ever believed everlasting love
  Gregg Allman  ,Rolling Stone,care long gone care long stays care long gone care long stays rolling stone roll back home day rolling stone roll back home day train turned yonder thought heard blow train turned yonder thought heard blow going bring suitcase please please let go going bring suitcase please please let go train rolled waved hands train rolled waved hands looked window far could see looked window far could see last time saw standing station crying last time seen standing station crying told friend yonder goes man mine told friend yonder goes man mine love make poor man wish dead gone love make poor man wish dead gone cause woman loves gone left alone cause woman loved left alone looks like seen six long months today looks like seen six long months today love make poor man grieve walk away love makes poor man grieve walk away care long gone care long stays care long gone care long stays rolling stone roll back home day rolling stone roll back home day
  Brett Young  ,Catch,tryna feel like tryna feel nothin came meet friends try drink long week want stay late tryna close doin thing yeah sat chorus thought catch buzz catch game catch boys old thing catch cab back place saw face got tryna catch eye catch name catch spark start flame way smile help girl got tryna catch breath got tryna catch breath yeah verse got doin double takes went messed plans meant hold drink tryna hold hand chorus yeah thought catch buzz catch game catch boys old thing catch cab back place saw face got tryna catch eye catch name catch spark start flame way smile help girl got tryna catch breath whoa ooh got tryna catch breath whoa bridge got catchin feelin even tryna feel know started stealin heart like bar glad chorus cause thought catch buzz catch game catch boys old thing catch cab back place saw face got tryna catch eye catch name catch spark start flame way smile help girl got tryna catch breath oh got tryna catch breath yeah ooh got tryna catch breath whoa got tryna catch breath whoa
  Nick Drake  ,Pink Moon,verse saw written saw say pink moon way none stand tall pink moon gon na get ye chorus pink moon yes pink moon bridge pink pink pink pink pink moon pink pink pink pink pink moon verse saw written saw say pink moon way none stand tall pink moon gon na get ye chorus pink moon yes pink moon
  Ben & Jason  ,Sail On Heaven`s Seas,goodbye start sad song seem like right thing words like seabirds fly seem know could never hold whisper name rain sail heaven seas wind right sail tight look back see bay basking blue orange gold story unfolds sleep like starfish alone could never hold whisper name rain sail heaven seas radio shouts pirates clocked coast brazil night twilight shot gold could escape heart could never hold whisper name rain sail heaven seas sail heaven seas
  로이킴  ,도통 모르겠네,
  Arlo Guthrie  ,Ring-Around-A-Rosy Rag,friend friend could trust went park got busted ring round rosy rag went park late night put lot people eighty tight ring round rosy rag chorus ring around ring around rose touch nose blow toes mind ring around rosy rag really drag ring around ring around rose touch nose blow toes mind ring around rosy rag ought send officer joe strange australian mountain range ring around rosy rag would like put philidelphia tight one mass ring around rosy middle night ring around rosy rag
  김만수  ,그 사람,
  윤형주  ,고백,
  조동진  ,다시 부르는 노래,
  Angus & Julia Stone  ,A Heartbreak,met parents lying falling love met parents dying falling love girl child heartbreak girl child heartbreak saw friends driving falling love met friends lying falling love girl child heartbreak girl child heartbreak girl child falling love girl child heartbreak
  박인희  ,모닥불,
  Bob Dylan  ,"It`S All Over Now, Baby Blue (Alternate Take)",must leave take need think last whatever wish keep better grab fast yonder stands orphan gun crying like fire sun look saints comin baby blue highway gamblers better use sense take gathered coincidence empty handed painter streets drawing crazy patterns sheets sky folding baby blue seasick sailors rowing home empty handed army going home lover walked door taken blankets floor carpet moving baby blue leave stepping stones behind something calls forget dead left follow vagabond rapping door standing clothes wore strike another match go start anew baby blue
  Collin Raye  ,The Gift,winter snow falling children laughing around lights turning like fairy tale come true sittin fire made answer prayed would find someone baby found want hold forever need everyday saved heart broken apart gave love away thankful everyday gift watching softly sleep give could keep moment time stood still colors fade away years make us gray baby eyes still beautiful want hold forever need everyday saved heart broken apart gave love away thankful everyday gift want hold forever need everyday saved heart broken apart gave love away find words say thankful everyday gift
  런치송 프로젝트  ,굿바이,
  유익종  ,그저 바라 볼 수만 있어도,
  윤쾌진  ,"술자리 (Feat. 정성훈, 김예지)",
  김목경  ,추억의 눈길,
  Punch Brothers  ,In Wonder,mother father standing standing fall speak tell worry sorry anything cause one understands world father swept shoulders empty cars see fair slowly spinning wheel smiling neighbors flowers mother sang night love death cause everybody sings love death dreamt sons daughters high wire connecting four corners earth wire disappeared left standing nothing thin air standing fall standing fall child grow wonder like grow old godparents parents written faces waiting room day born child grow wonder like grow old godparents parents written faces waiting room day born day born
  Eric Clapton  ,Pretending,many times must tell tale many times must fall living lost memory recalled working sound band trying get music right two go working three stay home night said pretending like knew plan knew pretending pretending understand pretending pretending pretending pretending satisfied lost love situations change never used think strange chorus get lost alibis sadness prevail everybody knows strong love fail pretending feel pretending love real pretending feel pretending love real pretending pretending pretending pretending
  Breland  ,My Truck,drink liquor call lady take money smoke blunt scuff jordans say hate call crazy touch truck skrrt skrrt skrrt yeah yeah skrrt touch truck brrt yeah skrrt woo ooh skrrt touch v engine windows tinted boy came bottom got mud whole block jumpin cause subs stay hittin roll know keep one tucked ooh yeah tell boys come get ridin city young rich pretty homie get twisted keep semi hemi ooh red cup full henny uh hitters come plenties real drink liquor call lady take money smoke blunt scuff jordans say hate call crazy touch truck skrrt skrrt skrrt yeah yeah skrrt touch truck brrt yeah skrrt woo ooh skrrt touch woodgrain dash matte black finish match shawty big ol butt know boys soft cause got hard feelings try wan na go test luck woo tell boys come get get ridin city woo young rich pretty yeah homie get twisted yeah keep semi hemi hemi red cup full henny yeah drinkin hitters come plenties real drink liquor call lady take money smoke blunt scuff jordans say hate call crazy touch truck skrrt skrrt touch truck skrrt skrrt touch truck woo ooh woo ooh woo ooh touch truck woo ooh touch truck
  노래를 찾는 사람들  ,바람 씽씽,
  4월과 5월  ,바다의 여인,
  David Choi  ,You Can Win,win fight listen anything say nothing could take breath away believe slowly drowning tell tell feel feel far know tell think tell trying want believe want believe say wrong chorus everything hide held inside chest every single heartbeat picture fades gray belong made promise say things say wrong chorus win fight take done put aside pride much chorus
  Jessica Allossery  ,Apple Of My Eye,storm comes shelter wind one let hold tight like ninja night protect fright yes cause like fruit tree apple eye apple eye like rose wild thorn stuck heart thorn stuck heart world turns black diamond sky one save life sweep like ninja night show light yes cause like fruit tree apple eye apple eye like rose wild thorn stuck heart thorn stuck heart let run away hiding place disappear promise hold near apple eye apple eye da da da da da da da da da da da da da da da da da da da ouu ouuu ouuu ou ou ou ou ouu ouu ou ou ou ou ou ou ouuu ou ou da da da da da da da da da da da da da da da da da da
  조동진  ,내가 좋아하는 너는 언제나,
  iron & wine  ,Belated Promise Ring,sunday morning rebekahs sleeping kid outside church kickin ceder branchs twist turns collar wind weather close world within hands mother says rebekah stubborn come call words never knew bug inside thimble theres band aid thumb pony river turning blue say time may give poor bones could ever take rebekah says never wants boy barefoot driveway wave ride away run inside curse open door gave rebekah belated promise ring sold waitress one train may find phone booth fashion magazine may kiss girlfriends leave say time may give poor bones could ever take think could never love another girl free atop tree stump look way shines mothers imitation pearls sunday evening rebeka lost book never read moon fell sea statues fathers courthouse flowerbed bend lighting tattered trees say time may give poor bones could ever take rebekah said knew want boy dollar boardwalk red balloon float away would earn pocketful buy
  Eddie Rabbitt  ,Drivin` My Life Away (Single/LP Ver.),well midnight headlights blind rainy night steep grade ahead slow makin time got ta keep rollin windshield wipers slappin tempo keepin perfect rhythm song radio got ta keep rollin ooh driving life away looking better way ooh driving life away looking sunny day well truck stop cutie comin tried talk ride said sorry baby well waitress poured another cup coffee pop jack shoot flyin highway lookin morning ooh driving life away looking better way ooh driving life away looking sunny day well midnight headlights blind rainy night steep grade ahead slow makin time got ta keep rollin windshield wipers slappin tempo keepin perfect rhythm song radio got ta keep rollin ooh driving life away looking better way ooh driving life away looking sunny day ooh driving life away looking better way ooh driving life away looking sunny day ooh driving life away looking better way
"  Norah Jones ,  The Peter Malick Group  ",New York City (Radio Edit),remember planned tomorrow remember time go look mirror tracing lines pencil remember came wanted think endless love saw light dim eyes dead night found sometimes love survive new york city beautiful disease new york city beautiful beautiful disease laura kept disappointments locked box behind closet door pulled blinds listened thunder way family store told things could get better say goodbye lay awake one night caught vision want deny new york city beautiful disease new york city beautiful beautiful disease mention note found taped locked front door talked regrets slipped hand scuffed tile floor rode train hours end watched people pass could end action junkie lullaby new york city beautiful disease new york city beautiful beautiful disease
  나비효과  ,불나비,
  The Little Willies  ,"It`s Not You, It`s Me",keep going along making believe nothing wrong wrong always gon na nothing way nothing said say baby keep long tall keep talkin ol drawl keep baby trip fall petals daisy drop love love love plain see keeps fire burning bright one losing sleep night baby keep rose never brought keep ring never bought fault fantasy oh give cuz lookin somebody else baby oh give cuz lookin somebody else baby
  David Choi  ,This And That Is Life,monday much got ta wake soon cuz already noon ya know something special roll bed realize life yet let get together yeah happens matter cuz end got time improve time renew know wan na cry cuz life oh world keeps spinning keep fishing flying kites wishing something nice know missing every chance taking life loving hate hating love ups downs carry us reach real high low hanging clouds hard sometimes feet ground let get together yeah happens matter cuz end got time improve time renew know wan na cry cuz life oh world keeps spinning keep fishing flying kites wishing something nice know missing every chance taking life getting four leaf clovers today oh yeah oh world keeps spinning keep fishing flying kites wishing something right know missing every chance taking life
  곽진언  ,자랑,
  Yuna  ,Deeper Conversation (Korea Bonus Track),favourite colour blue always tell truth believe outerspace learning skin tanned mine hair flow sideways someone take portion heart learning mind tell hopes fears everything believe would make difference world love take deeper conversation make let guard time mind tell hopes fears everything believe would make difference world love take deeper conversation make mind tell hopes fears everything believe would make difference world love take deeper conversation make deeper conversation let deeper conversation let deeper conversation deeper conversation
  Pete Seeger  ,Jackaro,wealthy merchant london dwell lovely daughter truth tell oh truth tell sweethearts plentiful courted day night jackie fraser placed heart delight oh placed heart delight oh daughter dearest daughter body confine none jack sailor ever suit mind oh ever suit mind body may prison heart confine none jackie fraser shall heart mine oh shall heart mine parents saw comin flew angry way gave forty shillings bear far away oh bear far away sailed across ocean across deep blue sea till safely landed wars germany oh wars germany went tailor shop dressed men array laboured captain bear far away oh bear far away step board sir name like know smiled countenance call jackaro oh call jackaro waist far slender fingers small cheeks red rosy face cannonball oh face cannonball know waist slender fingers small would change countenance see ten thousand fall oh see ten thousand fall sailed across ocean across deep blue sea till safely landed wars germany oh wars germany went battlefield viewed among dead dying darling boy found oh darling boy found picked tenderly carried town sent physician cure wounds oh cure wounds couple married well agree couple married oh
  이근중  ,사랑이다,
  양희은  ,행복의 나라로,
  Seafret  ,Wildfire (Acoustic Sessions),think know seems wrong hit park even begun needed sunshine darkness burning well know fuel spark bound hearts cold torn pulled apart love like wildfire word true stop breaking loose love like wildfire like wildfire feelings arranged deep inside try describing love design every inch holding flames burning strong bound hearts cold torn pulled apart love like wildfire word true stop breaking loose love like wildfire like wildfire like wildfire think know seems wrong hit park even begun bound hearts cold torn pulled apart love like wildfire word true stop breaking loose love like wildfire like wildfire like wildfire like wildfire
"  정승제 ,  육중완밴드  ",잘될 거야,
  지안 (ZeeAnn)  ,pounding sound,see walking hallway see standing doorways see sitting classroom see talking change room hey know see everywhere know know next time aware never knew never knew never thought writing song like never knew never knew never thought singing song like know know know butterflies feel body know know know feels like heart beating fast fast fast faster anything else hear pounding sound louder anything else see standing bleachers see sitting benches see walking coming way see talking know say late walking away eyes would follow bad making sad eyes could follow never knew never knew never thought writing song like never knew never knew never thought singing song like know know know butterflies feel body know know know feels like heart beating fast fast fast faster anything else hear pounding sound louder anything else come around look words inside head say froze said said good good never ever felt better feeling best right waiting forever words leave mouth stay heart hurt lot swear get day right fast fast fast faster anything else hear pounding sound louder anything else turn away heart drops want run away eyes look mine tears coming fall lose control fast fast fast faster anything else hear pounding sound louder anything else fast fast fast faster anything else hear pounding sound louder anything else
  Emmylou Harris  ,She,came land cotton land nearly forgotten everyone worked slaved hard big ol field backyard delta sun oh sure could sing yes yes sure could sing looked took little pity whole town swore decided help mind pretty deep inside heart knew one oh sure could sing sure could sing faith believin led people together singin prayed night lord singin hallelujah oh hallelujah would walk singin songs river even knew sure go away never knew life give never worry one single day oh sure could sing yes yes sure could sing
  천용성  ,난 이해할 수 없었네 (Sometimes),
"  헤이즈문 (Haze Moon) ,  이태권  ",Don`t Close Your Eyes,used dreamer woke one day saw mirror felt everything meaningless walked door heading nowhere run away buildings looked window care anymore living lives hope flying time walking time like first time rode bike used fall bleeding knees last long afraid throw silly things running boulevard feel better looking answer love imagine dream flying time walking time close eyes see world eyes time made us blind made us lose lives waste time living lie give better chance sailing time close eyes see world eyes time made us blind made us lose lives waste time living lie give better chance sailing time
  김광석  ,말하지 못한 내사랑,
  흐른  ,우리는 매일매일,
  윤종신  ,나른한 이별 (Feat. 조원선),
  김명기  ,Happy A.N.D,
  Lucy Hale  ,Nervous Girls,girl think got figured walk around head full doubt cruelest words come mouth la da de la de da yeah girl wants got looks mirror sees wish could jump reckless train thought la da de la de da well cruel cruel world collie golden home coming crown penny dirty secret getting spread town hanna skinny jeans damn scared eat well dj haunts halls boys never call guess nervous girls well girl gave heart got close picture perfect least close enough watch pieces scatter pick em la da de la de da oh still believe love heather waiting tables trying pick past jenny diamond ring vow last alice turning thirty looking looking glass well dj haunts halls boys never call guess nervous girls oooooo oooooo oooooo scared brave somewhere two beautifully strong tragically confused yeah girl like well dj haunts halls boys finally call sure want em nervous girls nervous girls nervous girls nervous girls
  Sandy Denny  ,Learning The Game,hearts broken love untrue go learning game love love learning game says one ever love find one thinking feeling sad alone blue learning game
  크로크노트  ,멍멍,
  Gregg Allman  ,Little By Little,baby night till break day step everything say little little know see bit bit love drifting away baby know right wonder takes night little little know see bit bit love slippin away get disgusted try kiss feel like used little little know see bit bit love slippin away tried tail last night car scared might see looking little little know see bit bit love slippin away
  Donovan  ,Sunshine Superman,sunshine came softly window today could tripped easy changed ways take time know gon na mine know style cause made mind going mine tell right trick book baby find everybody hustlin little scene say cool think know mean stood beach sunset remember know beach baby never ends made mind forever mine hmm hmm hmm hmm hmm pick hand slowly blow little mind cause made mind going mine tell right trick book baby find superman green lantern got nothin make like turtle dive pearls sea yeah sit thinking velvet throne bout rainbows made mind forever mine pick hand slowly blow little mind made mind forever mine pick hand pick hand
  Angus & Julia Stone  ,Main Street,heart aching love never let sure bones aching rode bicycle main street remained everything else slowly fades away one forgets rode bicycle main street whatever happened lights whatever happened lights whatever happened lights found whatever happened lights painted us kissing blue wrote another song help never leave rode bicycle main street whatever happened lights whatever happened lights whatever happened lights found whatever happened lights ghosts stand waiting ghosts stand waiting ghosts stand waiting dark ghosts stand waiting ghosts stand waiting ghosts stand waiting dark whatever happened lights whatever happened lights whatever happened lights found whatever happened lights
  David Choi  ,Valentines (Bonus Track),see couple strollin street love worry clock said goodbye hurry sometimes feel kind lonely ask one comes wait feeling way let valentine get christmas time comes around cuz alone right mean hold frown oh meantime love find simple things slip mind joy hope better days know love find ways finally find one call tell wait worth cuz got something last forever smile cuz much store future holds ever know make room feeling sad let valentine get christmas time comes around cuz alone right mean hold frown oh meantime love find simple things slip mind joy hope better days know love find ways let valentine get christmas time comes around cuz alone right mean hold frown oh meantime love find simple things slip mind joy hope better days know love find ways
  탕탕그루브  ,이별... 사랑을 듣다,
  여행스케치  ,옛 친구에게,
  김세환  ,사랑의 속삭임,
  Carrie Underwood  ,Blown Away,hey good girl head clouds bet tell thinkin see good boy gon na give world gon na leave cryin heart dirt lips dripping honey sting like bee lock love go throw away key hey good girl get know think got good man got ta blind open eyes matter time til find good girl good better get getting goodbye shoes go go go better listen low low low hey good girl got heart gold want white wedding hand hold like girl like every good girl want fairytale ending somebody love really good lying yeah leave dust cause says forever well mean much hey good girl good better back away honey know got ta blind open eyes matter time til find good girl good better get getting goodbye shoes go go go yeah yeah yeah low yeah yeah yeah oh good girl see take heart break listen yeah got ta blind open eyes matter time til find good good open eyes matter time til find good girl good better get getting goodbye shoes
